,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
134,134,68,,train,0.8503012048192771,0.4912877976894378,0.40355873,0.8253651314905179,0.11558668,0.5191455,0.8507651854088903,0.8501728608508451,0.8511095720844303,0.8507651854088903
136,136,69,,train,0.8543975903614458,0.4908058643341065,0.4037055,0.8301295542533998,0.11307216,0.5167776,0.854463188875174,0.8539223548995082,0.8546073778056392,0.854463188875174
138,138,70,,train,0.8583132530120482,0.4993898868560791,0.40264305,0.8346713636025029,0.10643664,0.5090797,0.8573516775724015,0.8572928345280156,0.8581090245087362,0.8573516775724015
140,140,71,,train,0.8554216867469879,0.4940489530563354,0.4042447,0.8313103325169315,0.10308355,0.5073283,0.8570951099747874,0.8567263000276496,0.8568200248499865,0.8570951099747874
142,142,72,,train,0.8565662650602409,0.4910584688186646,0.4069679,0.8326128895189888,0.10231071,0.5092787,0.8548433479583778,0.8548162364089409,0.8555035877768539,0.8548433479583778
144,144,73,,train,0.8492168674698796,0.4990685284137726,0.40056548,0.8240654772588821,0.11877376,0.51933926,0.8486070621531702,0.8482387288096593,0.8495438340065468,0.8486070621531702
146,146,74,,train,0.8522289156626506,0.5007522702217102,0.40096635,0.8276040206123606,0.11383866,0.5148050000000001,0.8529921773878951,0.8523068390456789,0.8524373011132363,0.8529921773878951
148,148,75,,train,0.8628915662650603,0.4822022914886474,0.41361390000000003,0.8400324277542434,0.08464629,0.49826017,0.8616555468856847,0.8610144688561391,0.8615979196625236,0.8616555468856847
150,150,76,,train,0.8585542168674699,0.49220633506774897,0.4071591,0.8349519721409594,0.09921378,0.5063729,0.8583167291582601,0.8580250407305348,0.8592807605272863,0.8583167291582601
152,152,77,,train,0.8567469879518073,0.4934351742267609,0.40779978,0.8328512834490835,0.09713976,0.50493956,0.8565318620049126,0.8559065510608961,0.8560393948723505,0.8565318620049126
154,154,78,,train,0.8640361445783132,0.4844598174095154,0.41482154,0.841340545223746,0.07942798,0.49424952,0.8630486979610638,0.8629660832475367,0.8643806277728391,0.8630486979610638
156,156,79,,train,0.8657831325301205,0.4823340177536011,0.41622259999999994,0.8433991745167427,0.087190926,0.50341356,0.8659565816264184,0.865709632528083,0.8661148917552851,0.8659565816264184
158,158,80,,train,0.8605421686746988,0.4863700270652771,0.4140558,0.8372811149098799,0.083433665,0.49748948,0.8606964463539079,0.860085652395038,0.8611880392460247,0.8606964463539079
160,160,81,,train,0.8698795180722891,0.4814674854278565,0.41954678,0.8481998190285794,0.06811566,0.4876625,0.8706883165132095,0.8700202018120001,0.8700566876882323,0.8706883165132095
162,162,82,,train,0.8608433734939759,0.493882566690445,0.4071643,0.837659059385261,0.09999692,0.5071612,0.8606865194985235,0.8599147343449991,0.8600624618442032,0.8606865194985235
164,164,83,,train,0.8625301204819277,0.4875199794769287,0.41319373,0.8396170657819996,0.07952267,0.49271640000000005,0.8629122401562916,0.8624202201554692,0.8633916658137702,0.8629122401562916
166,166,84,,train,0.8644578313253012,0.4908775389194489,0.40985963,0.8418621714550067,0.08836984,0.49822953,0.8635601034089252,0.8634290701428705,0.8635117715560385,0.8635601034089252
168,168,85,,train,0.8667469879518073,0.4875238537788391,0.41464612,0.8445110093727605,0.079839975,0.4944861,0.8664971856893622,0.8662117736399351,0.8671500646389312,0.8664971856893622
170,170,86,,train,0.8704216867469879,0.4802772998809815,0.42280197,0.8488169688376811,0.05623029,0.47903225,0.8703465106026184,0.8699927767400916,0.8700730605043144,0.8703465106026184
172,172,87,,train,0.8705421686746988,0.4837048947811127,0.42074037,0.848953008344045,0.062344868,0.48308524,0.8705843025432884,0.8701054363392285,0.87064627517144,0.8705843025432884
174,174,88,,train,0.8769277108433735,0.4817039370536804,0.42313978,0.856411440172873,0.05607583,0.47921562,0.8767120327048635,0.8764166763507433,0.8764929877502841,0.8767120327048635
176,176,89,,train,0.8785542168674699,0.4842185974121094,0.4232282,0.8582969449390251,0.04580999,0.46903822,0.8783989644111189,0.8782428489159437,0.8785699174802476,0.8783989644111189
178,178,90,,train,0.8762650602409638,0.4781543612480164,0.42624646,0.8556389430061265,0.049582575,0.47582906,0.8761946725317004,0.8755977049447908,0.8759400414673645,0.8761946725317004
180,180,91,,train,0.8537349397590361,0.4834613800048828,0.4127455,0.8293410435234918,0.1063452,0.5190907,0.8537164061283018,0.8533652299628584,0.8539981406829813,0.8537164061283018
182,182,92,,train,0.8442168674698796,0.4987356066703797,0.39439222,0.8182420203383689,0.13935329999999999,0.5337455,0.8442746181354296,0.8439590776913294,0.8447011781180673,0.8442746181354296
184,184,93,,train,0.8601204819277108,0.5109513401985168,0.39658037,0.8368082952049081,0.112785436,0.50936574,0.8605507063536981,0.8602800430266784,0.8608004110768023,0.8605507063536981
186,186,94,,train,0.8715060240963856,0.4986521899700165,0.41095879999999996,0.8500853017249763,0.078593284,0.48955205,0.8723737023554727,0.8720406514164132,0.8728017291032218,0.8723737023554727
188,188,95,,train,0.8760240963855421,0.4885236024856568,0.41951615,0.8553555155132424,0.055667385,0.47518355,0.8770607573635599,0.8769399802201957,0.8771778598222123,0.8770607573635599
190,190,96,,train,0.877289156626506,0.4857404828071594,0.42180118,0.8568346886439207,0.052113245999999995,0.4739144,0.8773836249626612,0.8770460680569744,0.877242173598298,0.8773836249626612
192,192,97,,train,0.8765662650602409,0.4860541820526123,0.42084712,0.8559862904862633,0.053623535,0.47447065,0.8759568818434562,0.8760000938323174,0.8765987311615613,0.8759568818434562
194,194,98,,train,0.8810843373493976,0.4815425872802734,0.42722696,0.8612611654068033,0.04070707,0.467934,0.8819174101994519,0.8814431418686717,0.8815104996577938,0.8819174101994519
196,196,99,,train,0.8744578313253012,0.486829936504364,0.42126352,0.8535395730045877,0.0599737,0.48123717,0.8749718526297688,0.8745749709424271,0.8752928904969703,0.8749718526297688
198,198,100,,train,0.8727710843373494,0.4893196225166321,0.41770446,0.8515485291966183,0.061827127,0.47953162,0.8732005154426978,0.8728532359355607,0.8731049541232219,0.8732005154426978
