epoch,meadows,winter barley,corn,winter wheat,summer barley,clover,winter triticale
66,0.14838403925527763,0.15967289051657693,0.06008566056707791,0.08667124954385459,0.1741587350842026,0.18154199871714136,0.1136279080393106
67,0.09899329095141285,0.13609302649161598,0.09125463594574983,0.08131893640738998,0.1519014405283908,0.13179886828292142,0.08416920597809659
68,0.11068386676550418,0.15636233345576359,0.0637364314571645,0.07061038423486109,0.1380190842839319,0.14960216433396453,0.07619622402182995
69,0.12512088565081267,0.17589233220861913,0.05587915030168457,0.09319760448099157,0.16407681443893093,0.15652636596231734,0.0959939899892465
70,0.10463579020511343,0.13831732877005934,0.07947436734297615,0.06371449386359637,0.12368176430557391,0.124363820023773,0.07854785695160198
71,0.09832448933902352,0.14900485189234713,0.07980092966820865,0.06729184899212723,0.12771081629603764,0.13933781007074642,0.07255673260723358
72,0.11330858356568838,0.14823316266683553,0.08618272944964543,0.08920380573156374,0.16437722242409067,0.14553188366052097,0.09584764564285633
73,0.11727240079479119,0.14796689856897136,0.07347510022820866,0.07236655509785206,0.15839384538185924,0.15593075913583024,0.08325867150149441
74,0.11748795674094949,0.1549439091822816,0.059974156406470414,0.0811191012895597,0.1343586416018039,0.1641336762387467,0.07641187812789685
75,0.1038924457068192,0.1491002142388263,0.0765992729836999,0.09587177091031569,0.1547063523560104,0.14898880490548513,0.09592719564618958
76,0.11393348484421995,0.15788852852520077,0.05433278154346001,0.09034894317537577,0.15266433930513137,0.15832036200090652,0.09271442357753241
77,0.11314555405903233,0.13850593696274532,0.07802174555724495,0.08772937630630187,0.1320395315094456,0.1431598354816948,0.08307474370661184
78,0.10174816700875304,0.14334471100283636,0.08671913665634769,0.08461087181481745,0.13846249039231304,0.12645828961707684,0.09503639136816411
79,0.13420524881897405,0.14858853379070847,0.07654466527371913,0.08886033121356997,0.16513878450538683,0.1665066337328218,0.1033757112823694
80,0.13055757805193566,0.1382825628038668,0.07268541304591833,0.08905255254776576,0.15541413173207977,0.1380536693583339,0.09118545128250488
81,0.11088906175062008,0.14162487251823658,0.08364820011499512,0.0780081747803363,0.1544646345805463,0.13523214750319015,0.08106678170401792
82,0.11442661626674941,0.13868580095569602,0.07359519552008943,0.08121659883790498,0.1666258334143883,0.13819984023187232,0.08607434174226397
83,0.11863152169585775,0.15244846682029609,0.07225426910178794,0.09866537634120343,0.15520501530525646,0.1425701285666552,0.09388544336369066
84,0.10936878796245174,0.14007153721104182,0.08063106430906801,0.0909204911136938,0.16657346997772887,0.13452309853230807,0.1006340441445649
85,0.13004573646395634,0.13888954116293997,0.07357427397910339,0.09801247634553585,0.17573431547715415,0.152405648940954,0.10904806316209424
86,0.12953333680426593,0.1531931581853756,0.06794463505260918,0.09211522723129648,0.16763990823226366,0.15291166082301477,0.10047052480774588
87,0.10533574064368718,0.13411949569314632,0.08129277406752475,0.09555804176729621,0.15856234733370825,0.1324946534955449,0.09154714419702886
88,0.11868168111791004,0.15168296761708006,0.0732789275470075,0.08776189391536846,0.14160004838283272,0.15511032910649727,0.0838617361545408
89,0.1253886620214263,0.1409627343595249,0.07339686144942202,0.10601154133066003,0.16264420046913625,0.15126177201817897,0.09532050115766089
90,0.10992853480714886,0.12951132277813288,0.0888103628602722,0.09675475990365458,0.16777427366117376,0.13558573773516386,0.0905916622228017
91,0.1265118775369842,0.15654548677670577,0.06853269433070383,0.08968281303917759,0.1610239713563767,0.15492877341296704,0.0861606022101874
92,0.10944500294935416,0.14265042691576155,0.07045570643702805,0.09332059522633447,0.16635693333451107,0.1426255864761857,0.0900883315094218
93,0.13082641198305253,0.12201538664625376,0.09937266891185313,0.09331553681847718,0.1453455288624618,0.15241312077603042,0.08440403896002342
94,0.11221839701167367,0.13489604843378059,0.09073507143220941,0.08616786539416597,0.1506919362481545,0.14053047263134885,0.08586635999381818
95,0.12593619629068042,0.14315769309717297,0.08062498118524544,0.08466725393056924,0.14471799547910771,0.15168848354923922,0.07711275569231404
96,0.1116233433360132,0.13147080127156008,0.09712095981461591,0.10392004530649067,0.1292763244944794,0.14418219935563067,0.08496997965327785
97,0.11441884226546208,0.13741341541732405,0.06269296740005925,0.09126231760326525,0.13018265577838425,0.14816080221731207,0.07809173634257385
98,0.12067742546973691,0.142680663232153,0.08565409340441701,0.10005558124083264,0.1600767369676164,0.1389548277310584,0.09467342985498595
99,0.11342402539694585,0.1385480363409422,0.08192244806131152,0.08936282122212073,0.15459879253121417,0.13400448259882797,0.08439980158567181
