,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
26,26,14,,train,0.5414457831325301,0.6582298278808594,0.95799804,0.4651311697072081,4.996738400000001,5.9547367,0.5435399860830544,0.5134630969713465,0.5216712283254041,0.5435399860830544
28,28,15,,train,0.5553012048192771,0.6460739374160767,0.99394935,0.481251462537786,4.858851400000001,5.8528004000000005,0.5557094373783097,0.5408683477122612,0.5422361758290137,0.5557094373783097
30,30,16,,train,0.5693975903614458,0.6483563780784607,1.0096401,0.497581843112325,4.794857,5.8044972,0.5688814874233986,0.5560588829902502,0.5586037374343339,0.5688814874233986
32,32,17,,train,0.6033734939759036,0.6401339173316956,1.0669799,0.5370836569413547,4.450918,5.5178986,0.6017017774319301,0.59341286870849,0.5930679642154687,0.6017017774319301
34,34,18,,train,0.6083734939759036,0.6176627278327942,1.0904708,0.5431100761462461,4.428058999999999,5.51853,0.6072488442939921,0.6028380181517455,0.6013818914365974,0.6072488442939921
36,36,19,,train,0.6259638554216868,0.5713639259338379,1.1506575,0.5636296992485103,4.149248,5.2999053,0.6268214910741087,0.6196948476029869,0.6187248892532045,0.6268214910741087
38,38,20,,train,0.6360240963855421,0.5412010550498962,1.1875818,0.5754394149058247,4.0624022,5.2499843,0.6373685923549536,0.6326793153749338,0.6310459978903389,0.6373685923549536
40,40,21,,train,0.6516867469879518,0.5387153625488281,1.2306561000000003,0.5935684686924387,3.901146,5.1318019999999995,0.6511840852090103,0.6458968431712486,0.6451321280605615,0.6511840852090103
42,42,22,,train,0.6646385542168675,0.5328412652015686,1.2593836,0.608770116113173,3.7973296999999997,5.056712999999999,0.6638881366983448,0.6601139701646301,0.6586580647428455,0.6638881366983448
44,44,23,,train,0.6793975903614458,0.5448024868965149,1.2818809,0.625958036071129,3.6564707999999997,4.9383516,0.6795517802413922,0.6755987294133983,0.6753871583769945,0.6795517802413922
46,46,24,,train,0.6810240963855422,0.5439905524253845,1.2847899,0.6278626215982392,3.6653836,4.950173400000001,0.6833265616479025,0.6802461108535315,0.6794128851178546,0.6833265616479025
48,48,25,,train,0.6934939759036145,0.5378292798995972,1.3229326000000001,0.6423892991968715,3.4843422999999993,4.807275,0.6924889925292076,0.6889963992120763,0.6896378802177826,0.6924889925292076
50,50,26,,train,0.7024096385542169,0.5383723974227905,1.3352239,0.6528470197773482,3.4239998,4.7592235,0.7028397925146788,0.7009078581963151,0.7009738078727177,0.7028397925146788
52,52,27,,train,0.7009638554216867,0.5294373631477356,1.3543464,0.6511465998897165,3.3579288,4.7122755,0.703074181286799,0.6988506597438359,0.6977347889408215,0.703074181286799
54,54,28,,train,0.6947590361445783,0.5358696579933167,1.3442736000000002,0.6438455669915171,3.3945550000000004,4.738828,0.6950194778774458,0.6929511461826604,0.6934919028408881,0.6950194778774458
56,56,29,,train,0.7169277108433735,0.5250549912452698,1.3933331,0.6697327930431213,3.1907825,4.584116000000001,0.7157977702551606,0.7129951007609883,0.7124501223800566,0.7157977702551606
58,58,30,,train,0.7244578313253012,0.5211328864097595,1.4098341,0.6785473219853616,3.1257555,4.5355897,0.7256210041071649,0.7238074856447178,0.7231778300417894,0.7256210041071649
60,60,31,,train,0.7406626506024097,0.5297646522521973,1.4537158000000001,0.6974198747182876,2.9211004000000003,4.374816,0.7394532994153119,0.7377841559879864,0.7366873405942931,0.7394532994153119
62,62,32,,train,0.7325903614457832,0.5114661455154419,1.4321826000000002,0.6879418619537792,3.0602098,4.4923925,0.7320889754617167,0.7304866420181629,0.7307425241170454,0.7320889754617167
64,64,33,,train,0.7483132530120482,0.5287535190582275,1.4574962,0.7063235731332589,2.9251428,4.3826394,0.7470055368717381,0.7453027344752151,0.7442514731527465,0.7470055368717381
66,66,34,,train,0.7410843373493976,0.5120543837547302,1.4781877,0.6978832569562631,2.8378088,4.315996599999999,0.7408713465430494,0.7392910313858307,0.7391207395445584,0.7408713465430494
68,68,35,,train,0.755,0.5170376896858215,1.5047013999999999,0.7141605942908464,2.7275944,4.232296,0.7549679928255564,0.7535216273911222,0.7532521661290165,0.7549679928255564
70,70,36,,train,0.7498192771084338,0.5102051496505737,1.5028399,0.7080756193725766,2.767544,4.270384,0.7512125656136993,0.7497820946447371,0.7503713797951116,0.7512125656136993
72,72,37,,train,0.7596385542168674,0.5148555636405945,1.52423,0.7195633118848846,2.6970885,4.2213187,0.7593151869230489,0.7581028975277005,0.7580180540244303,0.7593151869230489
74,74,38,,train,0.7709638554216868,0.5145696997642517,1.5438399999999999,0.7327635231007785,2.5788352000000003,4.1226754,0.771195475394677,0.7700599445769637,0.7694444080913699,0.771195475394677
76,76,39,,train,0.7696987951807229,0.5076358318328857,1.5549803,0.731312387866537,2.5613194,4.1162996,0.769884545324438,0.7685650172951659,0.7682142473684924,0.769884545324438
78,78,40,,train,0.7839759036144578,0.4983943402767181,1.5916671999999998,0.7479278872938748,2.3944972,3.9861638999999998,0.7843940915751247,0.7837945077451697,0.7839054829885322,0.7843940915751247
80,80,41,,train,0.7883734939759036,0.4996115863323212,1.6098483000000001,0.7531022029645382,2.3386161,3.9484644,0.7880330418099285,0.7871756223731695,0.7868099842004114,0.7880330418099285
82,82,42,,train,0.7882530120481928,0.4911064803600311,1.6154699,0.7529115981904299,2.330573,3.946043,0.7862877905899665,0.7858381260279658,0.7869643582517624,0.7862877905899665
84,84,43,,train,0.7912650602409639,0.4957233369350433,1.6203513999999999,0.7564682843369939,2.324408,3.9447591,0.7912262346232098,0.7904582175297017,0.7906039312277675,0.7912262346232098
86,86,44,,train,0.7940361445783133,0.5000090003013611,1.6215115,0.7596639714822171,2.2927855999999998,3.9142968999999996,0.7925165720846542,0.7916127012556272,0.7916768852245435,0.7925165720846542
88,88,45,,train,0.8004216867469879,0.5017836689949036,1.6438924,0.7671571511747431,2.2238119,3.8677042,0.8003473097034711,0.7998972999202082,0.7998141479727584,0.8003473097034711
90,90,46,,train,0.7901807228915663,0.4986495971679688,1.6250817,0.7551810293460194,2.307216,3.9322977,0.7900226629651558,0.7893146150611582,0.7892728008597985,0.7900226629651558
92,92,47,,train,0.7991566265060241,0.4949217438697815,1.6436752000000001,0.7656558801980748,2.2225194,3.8661947,0.7983085834151159,0.7973240897645842,0.7981061983019693,0.7983085834151159
94,94,48,,train,0.8002409638554216,0.5063894987106323,1.6353725000000001,0.7669510100079446,2.2583597,3.893732,0.8003089343747741,0.8002149727586062,0.8011137482396885,0.8003089343747741
96,96,49,,train,0.7971686746987952,0.4999907910823822,1.6456366000000002,0.7633739963355276,2.223199,3.868835,0.7975647743646841,0.7961161031372332,0.7966847926318258,0.7975647743646841
98,98,50,,train,0.8118674698795181,0.4914990663528442,1.6770128,0.7804655640305722,2.0808226999999997,3.7578356,0.8111761279102769,0.8100692950568245,0.8097289609876049,0.8111761279102769
100,100,51,,train,0.7973493975903615,0.4982996582984924,1.6435478,0.7635678109478692,2.1869082000000004,3.830456,0.7965308005198597,0.7960506449870708,0.7970098411537218,0.7965308005198597
102,102,52,,train,0.8150602409638554,0.5009388923645021,1.6801556,0.7842055730492316,2.0317779,3.7119334000000004,0.8138214946257943,0.8126919895396797,0.8141066156388235,0.8138214946257943
104,104,53,,train,0.8148192771084337,0.4897211194038391,1.6927053,0.7839393734603425,2.0010706999999996,3.693776,0.8151496392118273,0.8146421796161094,0.8148946636401403,0.8151496392118273
106,106,54,,train,0.8175301204819277,0.4967602491378784,1.6863737,0.7871024496644687,2.030621,3.7169943,0.8184773838455589,0.8176519084285994,0.8189742126321103,0.8184773838455589
108,108,55,,train,0.8233132530120482,0.4973580539226532,1.7131525,0.7938644121936458,1.9206665,3.6338186,0.8233892296547269,0.8226979011788998,0.8227947422632983,0.8233892296547269
110,110,56,,train,0.8287951807228916,0.4939616024494171,1.7244053,0.8002513290574194,1.878232,3.602637,0.8286332077066321,0.8280141597451325,0.8279766990809313,0.8286332077066321
112,112,57,,train,0.8310843373493976,0.491737425327301,1.722908,0.8029082366106386,1.8738119999999998,3.59672,0.8315392364446658,0.8312061021081878,0.8318316038802046,0.8315392364446658
114,114,58,,train,0.8316867469879518,0.4919607043266296,1.7310383000000003,0.803594241805485,1.8582307,3.5892693999999996,0.8328746426761532,0.8328613393147738,0.8336335146900982,0.8328746426761532
116,116,59,,train,0.8319277108433735,0.4884594082832336,1.7480067,0.8038783332727573,1.8089447,3.5569512999999997,0.8314413191035886,0.8309137597380258,0.8317875968483456,0.8314413191035886
118,118,60,,train,0.837289156626506,0.4935892224311829,1.7410153000000002,0.8101379643263765,1.8321698,3.5731851999999997,0.8371854182141878,0.8369594441932786,0.8374387715326772,0.8371854182141878
120,120,61,,train,0.8347590361445784,0.4894630312919617,1.7369043999999998,0.8072156957783084,1.8308016,3.567706,0.8343069557474925,0.8337474848003652,0.8342086998801264,0.8343069557474925
122,122,62,,train,0.8289759036144578,0.4954580962657929,1.724273,0.8003912724792719,1.9197148000000002,3.6439877,0.8278312735194199,0.8276873274309542,0.8297444395893867,0.8278312735194199
124,124,63,,train,0.8254216867469879,0.4885769486427307,1.7201052,0.7963291740498724,1.8996228,3.6197277999999997,0.8260270919481714,0.8251703652811335,0.8257699585093754,0.8260270919481714
126,126,64,,train,0.8428313253012049,0.4963569045066834,1.7577845,0.8166276042628139,1.7622779999999998,3.5200623999999996,0.8432104803552972,0.8428534577943768,0.8430755068363729,0.8432104803552972
128,128,65,,train,0.8394578313253012,0.4850900769233704,1.764875,0.8126976972545396,1.7502799,3.5151550000000005,0.8391166682408782,0.8386314211885326,0.8385532253382576,0.8391166682408782
130,130,66,,train,0.8418072289156626,0.4887650310993194,1.7617903000000001,0.8154265446924935,1.7317705,3.4935606,0.8414561675176221,0.8412367442829058,0.8419167103528195,0.8414561675176221
132,132,67,,train,0.8466265060240964,0.4841053783893585,1.7740926,0.8210707752136309,1.6740308999999998,3.4481232000000004,0.8470184851610603,0.8464181079327329,0.8467275057463078,0.8470184851610603
134,134,68,,train,0.8464457831325302,0.4861779510974884,1.7834743000000002,0.8208523102887911,1.6573131999999997,3.4407872999999998,0.8466130752446954,0.8463441154159219,0.8470458483950721,0.8466130752446954
136,136,69,,train,0.85,0.4819834232330322,1.7937546000000002,0.8250108672849039,1.6099305,3.4036849,0.8503868306896157,0.8495901774755683,0.8502275378523884,0.8503868306896157
138,138,70,,train,0.848132530120482,0.4871951937675476,1.7798166000000002,0.8228089521995218,1.6850985,3.464915,0.84745853314926,0.8468370478261029,0.8470729109139558,0.84745853314926
140,140,71,,train,0.8559638554216867,0.4868838787078858,1.7943921999999999,0.8319493626245612,1.621652,3.4160442000000004,0.8553753354006791,0.855132625862875,0.8558679586270116,0.8553753354006791
142,142,72,,train,0.8545180722891567,0.4816757738590241,1.7994701000000002,0.8302782077129798,1.5644403,3.3639102,0.8548464162880947,0.8545258276008282,0.8553188857665419,0.8548464162880947
144,144,73,,train,0.8566867469879518,0.4865970611572266,1.7973241999999998,0.8327908713606613,1.6021573999999998,3.3994815000000003,0.8565300792150652,0.8559245067197226,0.8558609896323665,0.8565300792150652
146,146,74,,train,0.8548192771084338,0.4925805926322937,1.7963341,0.8306076654667796,1.6021276000000002,3.3984617999999993,0.8549899840318952,0.8545963036076251,0.8545472070132296,0.8549899840318952
148,148,75,,train,0.8544578313253012,0.4849874973297119,1.7960189999999998,0.8301987042151235,1.5963246000000002,3.3923435,0.8542744865372373,0.8537908193646709,0.8544587932931764,0.8542744865372373
150,150,76,,train,0.8553012048192771,0.4853101074695587,1.7977319999999999,0.8311930296267045,1.6169982,3.4147303,0.8555759882221547,0.8554115487127965,0.8562061090666482,0.8555759882221547
152,152,77,,train,0.8643975903614458,0.4858420789241791,1.8178256999999998,0.8417907639688117,1.4973558,3.3151817,0.8642485641651213,0.8640027634692198,0.8651558426914929,0.8642485641651213
154,154,78,,train,0.863132530120482,0.4866076111793518,1.8212879000000002,0.8402913429550483,1.4914736000000002,3.3127612999999996,0.8629495391941475,0.8628815170022366,0.8634576164923832,0.8629495391941475
156,156,79,,train,0.8606024096385542,0.4785929322242737,1.8231085999999999,0.8373584048536571,1.4939467,3.3170552000000004,0.859809897536227,0.859457570599636,0.8599129104483326,0.859809897536227
158,158,80,,train,0.8681927710843373,0.4857029616832733,1.8300766,0.8462149445330016,1.4706219999999999,3.3006983,0.8677477365968468,0.8675753976070333,0.8676279676562649,0.8677477365968468
160,160,81,,train,0.8636144578313253,0.4822775423526764,1.8211689999999998,0.8408667090461495,1.505274,3.3264432,0.8631814307790976,0.8627831374089191,0.8631897016204785,0.8631814307790976
162,162,82,,train,0.8739156626506024,0.4892847537994385,1.8388584,0.8528841684089806,1.4021860000000002,3.2410445,0.8736761582473219,0.8736758440020278,0.8740589997729388,0.8736761582473219
164,164,83,,train,0.8751204819277109,0.4865054488182068,1.8505726000000002,0.8542931034473998,1.3847148,3.2352874,0.8749393765811708,0.8749646711209825,0.8756582563211095,0.8749393765811708
166,166,84,,train,0.8717469879518073,0.4813810288906098,1.844961,0.8503519293985154,1.3977093999999999,3.2426703,0.8715822309888877,0.8715288769159153,0.8723508503874101,0.8715822309888877
168,168,85,,train,0.8690963855421687,0.4857010543346405,1.8375740000000003,0.8472683993144959,1.4163915,3.2539654,0.8704146253645878,0.8702332886446383,0.8703478682317093,0.8704146253645878
170,170,86,,train,0.8803614457831326,0.4854089021682739,1.8578297,0.8604178486092874,1.3383441,3.1961737,0.8800451152717047,0.8795178621412258,0.8797937453955534,0.8800451152717047
172,172,87,,train,0.8663253012048193,0.476796418428421,1.8393051999999999,0.8440483803199855,1.4461638,3.2854690000000004,0.8674085893848844,0.8667209832732546,0.8668595983174605,0.8674085893848844
174,174,88,,train,0.8617469879518073,0.4785864651203156,1.8214337999999999,0.8387026348712305,1.4875486,3.3089824,0.8614362512074185,0.8610693207884996,0.8614146276016551,0.8614362512074185
176,176,89,,train,0.8729518072289156,0.4853604137897492,1.8502246,0.8517660818012222,1.4001083,3.2503330000000004,0.8732986815020345,0.8729266344574723,0.8731693109526059,0.8732986815020345
178,178,90,,train,0.8766265060240964,0.473446398973465,1.8655535,0.8560612863376843,1.3143281,3.1798813,0.8768185490273833,0.8763438065895002,0.8766264080391325,0.8768185490273833
180,180,91,,train,0.8766265060240964,0.4881109297275543,1.8558655,0.8560647294822141,1.3629779,3.2188435,0.8764163017093837,0.8759450350546905,0.8759747640795988,0.8764163017093837
182,182,92,,train,0.8760843373493976,0.4808967709541321,1.854586,0.8554214722871206,1.3498195,3.2044053,0.8760329324323327,0.8757367261441409,0.8764535347727881,0.8760329324323327
184,184,93,,train,0.8805421686746988,0.4824500381946564,1.8721375,0.8606251229429331,1.3142598,3.1863973,0.880405708836172,0.8800662878043293,0.8801272707114738,0.880405708836172
186,186,94,,train,0.8868072289156627,0.4747464656829834,1.8917738999999998,0.8679153401502248,1.2209561000000002,3.11273,0.8857998124684282,0.8857601399867512,0.8859391687693033,0.8857998124684282
188,188,95,,train,0.8834939759036144,0.4743747711181641,1.8915093,0.8640727505888114,1.2347563999999998,3.1262654999999997,0.8832679330254061,0.8831102457468144,0.8832257570495402,0.8832679330254061
190,190,96,,train,0.8870481927710844,0.4770123064517975,1.8927828000000002,0.8682028387656116,1.1895323999999998,3.0823152,0.8875630988896585,0.8873628301028825,0.8876035791299849,0.8875630988896585
192,192,97,,train,0.8811445783132529,0.4766068160533905,1.8835821,0.8613291704732893,1.2675949,3.1511774,0.8815984024659561,0.8814690093546078,0.8817807457594988,0.8815984024659561
194,194,98,,train,0.8867469879518072,0.4836243987083435,1.8775601000000002,0.8678514999777861,1.2731127,3.1506727000000003,0.8863157288131926,0.8862397913868446,0.8863438680885375,0.8863157288131926
196,196,99,,train,0.8878313253012048,0.4743711352348328,1.9007214,0.8691330025430177,1.1803373,3.0810587000000003,0.8879412370470565,0.8876370714749534,0.8879361465562854,0.8879412370470565
198,198,100,,train,0.8871084337349397,0.4750529527664185,1.8942743999999998,0.8682789508710008,1.2183821000000001,3.1126566,0.8870664919526735,0.8867907191700625,0.8869495534154751,0.8870664919526735
