,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
0,0,1,,train,0.14144578313253012,1.0,0.044589162,-0.0021055835048925755,1.5949829,1.6395721,0.14101815540299306,0.13303772686354026,0.14041869530533654,0.14101815540299306
2,2,2,,train,0.13981927710843373,1.0,0.044670317,-0.003411324358052738,1.5180288999999998,1.5626991000000001,0.13999953003597318,0.12211730060429705,0.13461405545285365,0.13999953003597318
4,4,3,,train,0.1425301204819277,1.0,0.044695087,0.0001409035390993058,1.5151364999999999,1.5598316,0.14297977921826152,0.11883204076522565,0.1571211621187197,0.14297977921826152
6,6,4,,train,0.14216867469879518,0.9999791383743286,0.04468807599999999,-0.000887551805311596,1.5148017,1.5594896999999999,0.1420546102342508,0.1253295879002788,0.14185646538675914,0.1420546102342508
8,8,5,,train,0.1410843373493976,0.7445995807647705,0.06604027,-0.003045925580763509,1.4937658,1.559806,0.14024651081407424,0.12154324466543467,0.1429525713039738,0.14024651081407424
10,10,6,,train,0.14265060240963856,0.0009840551065281034,0.1293484,-0.0015706413236425765,1.4354216,1.56477,0.1416344817411426,0.12731263641824894,0.14172194262497995,0.1416344817411426
12,12,7,,train,0.14373493975903615,8.325341127601859e-07,0.12912856,9.078549360960128e-05,1.4380781999999999,1.5672066,0.14295438398632682,0.1279984140809027,0.14130177275869502,0.14295438398632682
14,14,8,,train,0.14481927710843373,0.0,0.12920822,0.0011024074895396264,1.4329908000000002,1.5621991000000002,0.1437797254846275,0.13161139517912102,0.14329348166568592,0.1437797254846275
16,16,9,,train,0.14524096385542168,3.3301364510407434e-06,0.12919857,0.0022224919629816263,1.4310141,1.5602127000000001,0.14468487248417053,0.14087153124161006,0.14414289547143405,0.14468487248417053
18,18,10,,train,0.14240963855421687,8.325340786541346e-06,0.12921394,-0.0012148793210087633,1.4329238000000002,1.5621378000000001,0.14181640977092322,0.11739821301540393,0.1387801244616786,0.14181640977092322
20,20,11,,train,0.14337349397590365,2.1645884771714922e-05,0.12932169999999998,0.0009042152914028457,1.4322903,1.5616121,0.14363476557320642,0.11681252945840358,0.14372737355154633,0.14363476557320642
22,22,12,,train,0.14090361445783134,8.695356518728659e-05,0.12902707,-0.0030027427605937673,1.4321082,1.5611353000000001,0.14028591201768922,0.12609040534894916,0.1400000110122694,0.14028591201768922
24,24,13,,train,0.1433132530120482,0.00015358711243607104,0.12926379,-0.0014404631629583455,1.4296802,1.5589438999999998,0.141675904600396,0.10573097548965628,0.13984871917368044,0.141675904600396
26,26,14,,train,0.14283132530120482,0.0002565746544860304,0.12914594,0.000551965389582041,1.4306713,1.5598173,0.1433281064839779,0.13277672581412597,0.13994141729498233,0.1433281064839779
28,28,15,,train,0.14433734939759035,0.0006510724197141826,0.12936942,0.001710712660724202,1.4321871000000002,1.5615566,0.14439951710660626,0.13200655566458344,0.1384638527882295,0.14439951710660626
30,30,16,,train,0.1477710843373494,0.0012588530080392955,0.129465,0.0045832029297748185,1.4292378000000001,1.5587028,0.1466964531471999,0.1340012468602758,0.1455288554960595,0.1466964531471999
32,32,17,,train,0.15108433734939758,0.0018925656331703067,0.13076182,0.009714120987806177,1.4247966,1.5555583,0.15121285026197473,0.14553483912753545,0.15252574996975735,0.15121285026197473
34,34,18,,train,0.14698795180722893,0.00180148018989712,0.13582034,0.004773059394368666,1.3940575000000002,1.5298778999999998,0.14675866112069866,0.12867692825374313,0.14881979691501848,0.14675866112069866
36,36,19,,train,0.15512048192771086,0.0021069890353828673,0.13821992,0.01452076968114175,1.3753238,1.5135436000000002,0.1553927751956701,0.1378397574463794,0.14849205152115022,0.1553927751956701
38,38,20,,train,0.1583734939759036,0.001458476297557354,0.13921246,0.01759908662934882,1.366124,1.5053364,0.15785889881414306,0.12459533456384078,0.1745383864356875,0.15785889881414306
40,40,21,,train,0.1503012048192771,0.0013418289599940179,0.14151551,0.008601027456234015,1.3504174,1.491933,0.15027097451379176,0.13360676669865887,0.1508801638904925,0.15027097451379176
42,42,22,,train,0.156144578313253,0.0017385774990543725,0.14632,0.013277275812087036,1.3100587,1.4563787000000001,0.15392614847916902,0.13406323610634902,0.13178252375479502,0.15392614847916902
44,44,23,,train,0.15849397590361447,0.0015102783218026161,0.15212624,0.017649959509082654,1.2794126000000001,1.4315387,0.157815058125253,0.1379618696450389,0.15309997096777356,0.157815058125253
46,46,24,,train,0.15927710843373494,0.0015367036685347555,0.15792258,0.0193447171098182,1.2454935,1.4034162000000001,0.1596015768472332,0.13570255361155728,0.1506385930395499,0.1596015768472332
48,48,25,,train,0.15879518072289156,0.0014072599587962034,0.16196819,0.019198690664964768,1.2240378,1.3860059999999998,0.15944391736947186,0.1352007737958069,0.16014734506810166,0.15944391736947186
50,50,26,,train,0.1627710843373494,0.0011620015138760211,0.16565624,0.02233501986095201,1.2033943,1.3690504,0.1617103341095966,0.1330425906752424,0.1528491939303734,0.1617103341095966
52,52,27,,train,0.15704819277108434,0.001613265834748745,0.16877347,0.01762344474092652,1.1784179,1.3471915,0.15830592258404844,0.14170195729444826,0.15446160688359564,0.15830592258404844
54,54,28,,train,0.16126506024096385,0.001928518759086728,0.17253463,0.021537575934868526,1.1603718,1.3329062,0.16134351896044102,0.1314441597841957,0.15256016983975726,0.16134351896044102
56,56,29,,train,0.1678313253012048,0.0027039472479373217,0.17584121,0.02652045355869381,1.1480712,1.3239125,0.165027733597168,0.12070831499679925,0.1619345699044122,0.165027733597168
58,58,30,,train,0.1608433734939759,0.0022517575416713953,0.17543356,0.022126308990976368,1.1425368999999999,1.3179706,0.16210749660651705,0.1332773205665202,0.15445769144763202,0.16210749660651705
60,60,31,,train,0.16475903614457832,0.0022160205990076065,0.17940901,0.024613941910880108,1.1251471000000002,1.3045559,0.1639074082820239,0.12815068102040922,0.15483186459402454,0.1639074082820239
62,62,32,,train,0.16698795180722892,0.002234922256320715,0.18068132,0.02590566970837536,1.117283,1.2979645,0.16465245814206092,0.12684269279310054,0.15431744809083478,0.16465245814206092
64,64,33,,train,0.15957831325301206,0.0023313725832849737,0.18403274,0.018247689727055247,1.10017,1.2842027,0.15860576449507255,0.12621384098116367,0.1461614453308522,0.15860576449507255
66,66,34,,train,0.16427710843373494,0.0038722697645425797,0.18691939999999999,0.02217637313033349,1.0871709999999999,1.2740905,0.1613910694500583,0.12494760961061067,0.14778927010169166,0.1613910694500583
68,68,35,,train,0.16656626506024094,0.003981301095336676,0.18866666,0.0274337280872554,1.0760608999999999,1.2647276,0.16633010604657314,0.135246180281807,0.16482516643983716,0.16633010604657314
70,70,36,,train,0.1760843373493976,0.0039532724767923355,0.19037047,0.03694711035246247,1.0716729999999999,1.2620434999999999,0.17406305245693884,0.11366077568670185,0.1631301478172283,0.17406305245693884
72,72,37,,train,0.17289156626506025,0.0057443929836153975,0.19505039,0.032885840383731116,1.055299,1.2503494,0.170534187240697,0.13041953075039678,0.15911168466912934,0.170534187240697
74,74,38,,train,0.165,0.006128992885351181,0.19376923,0.02593092523239661,1.0555401000000002,1.2493093000000002,0.16551040636726005,0.14775678806863665,0.16207180936367535,0.16551040636726005
76,76,39,,train,0.17385542168674695,0.006456117611378431,0.19716813,0.0344202622394456,1.0440603000000002,1.2412285,0.1718349304659321,0.13668191182165998,0.16024331431604685,0.1718349304659321
78,78,40,,train,0.16939759036144578,0.007017214316874743,0.19735438,0.028604286727815988,1.0411191,1.2384734,0.16666385223913732,0.1274611744868754,0.1543421027789669,0.16666385223913732
80,80,41,,train,0.16590361445783133,0.012336581945419313,0.19939727,0.027510651329094648,1.0296873,1.2290845,0.1667548157504403,0.13914528026418246,0.15523029504551009,0.1667548157504403
82,82,42,,train,0.2562048192771084,0.2303258627653122,0.18399493,0.130640223722496,0.98353523,1.1675302,0.253812705307857,0.23491804872203256,0.27993390985426364,0.253812705307857
84,84,43,,train,0.6368072289156627,0.6864469051361084,0.19379468,0.5763116731689581,0.6725140000000001,0.8663086999999999,0.6377607236924904,0.6356755980776071,0.6370977972531053,0.6377607236924904
86,86,44,,train,0.6593373493975904,0.554057240486145,0.2709583,0.6023400146435187,0.55885774,0.82981604,0.6565529590827718,0.6515130085154289,0.6544488698594583,0.6565529590827718
88,88,45,,train,0.6514457831325301,0.5501776337623596,0.27576798,0.5933142701285208,0.56375945,0.8395273999999999,0.650925395468028,0.6495195167313849,0.6502661081622493,0.650925395468028
90,90,46,,train,0.6836746987951807,0.5424529314041138,0.28318095,0.6309357511223567,0.5251399999999999,0.8083209,0.6841788481369985,0.6821579487488668,0.6813151176945128,0.6841788481369985
92,92,47,,train,0.6988554216867471,0.5290724635124207,0.3008136,0.6485642281298469,0.47633928,0.7771529,0.6975538298224467,0.6971827367801219,0.7000827303323212,0.6975538298224467
