,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
0,0,1,,train,0.14584337349397591,1.0,0.0012272819,0.0022487104013056416,0.81294006,0.8141673,0.14480814614229948,0.13110079225272345,0.14467191093548665,0.14480814614229948
2,2,2,,train,0.14325301204819274,1.0,0.0012231577000000001,-0.0005535811171794051,0.77967757,0.7809007,0.1423950124710002,0.12466567452719672,0.14659163015476506,0.1423950124710002
4,4,3,,train,0.14204819277108433,0.9999017119407654,0.0012294602,-0.0017519850587104134,0.7780935999999999,0.77932304,0.14140498767190834,0.13608823093626346,0.1419814817873491,0.14140498767190834
6,6,4,,train,0.14662650602409638,0.7784823179244995,0.020124841,0.004024412158944675,0.7604681,0.780593,0.14629536987467334,0.13650243980429105,0.14431861756217554,0.14629536987467334
8,8,5,,train,0.1439156626506024,0.0018238661577925086,0.08579717,0.0011262378668133025,0.6983647,0.7841618,0.1438139613330239,0.13581892926878214,0.14650260850632804,0.1438139613330239
10,10,6,,train,0.14632530120481926,1.476977104175603e-05,0.085859634,0.0039711994381964435,0.70059764,0.7864573,0.14622743462655155,0.12556808486799206,0.14607331749869332,0.14622743462655155
12,12,7,,train,0.14421686746987952,1.6650681573082693e-05,0.085654825,0.0008835895135085351,0.6967918000000001,0.78244674,0.1436038412671909,0.13100698788866222,0.14481268269934305,0.1436038412671909
14,14,8,,train,0.14198795180722892,4.141086174058728e-05,0.085683994,-0.0010414762461751993,0.6957505,0.7814344,0.14196247634514658,0.1388270812721024,0.14219021451602692,0.14196247634514658
16,16,9,,train,0.14734939759036145,0.00012796357623301446,0.085811816,0.00493326208406285,0.6950967,0.7809085,0.14712843159932534,0.1353630771801822,0.1461828342040283,0.14712843159932534
18,18,10,,train,0.1427710843373494,0.0004103467799723148,0.08575036,0.0006828132990927326,0.6951885999999999,0.780939,0.14343090477040854,0.12097440930999465,0.14127668426622106,0.14343090477040854
20,20,11,,train,0.14789156626506025,0.001127497642301023,0.085943595,0.003242138466993839,0.69456077,0.78050435,0.14564680570599928,0.12405383897741695,0.1482455817688391,0.14564680570599928
22,22,12,,train,0.14439759036144578,0.002218363806605339,0.08601818,0.0015017803729201176,0.6935826999999999,0.77960086,0.1441622204141427,0.13447723525313662,0.15019400558456,0.1441622204141427
24,24,13,,train,0.14825301204819274,0.0026551666669547558,0.08637702,0.006235958550464487,0.6919383000000001,0.7783153,0.14832148513871607,0.137048758562358,0.1474902653692071,0.14832148513871607
26,26,14,,train,0.1574698795180723,0.001782054430805147,0.08678413,0.016155998310603274,0.69080114,0.7775852,0.15658928390923307,0.12613684475222806,0.14135854050973465,0.15658928390923307
28,28,15,,train,0.1627710843373494,0.001989324577152729,0.08762796,0.0226773682388064,0.68850374,0.7761316999999999,0.16240575943760652,0.1271563831548286,0.14966054920211574,0.16240575943760652
30,30,16,,train,0.16439759036144574,0.0019813999533653264,0.08764639,0.02369019999865589,0.69135565,0.7790020000000001,0.1630346998853707,0.1285358618199828,0.16155616198742567,0.1630346998853707
32,32,17,,train,0.16813253012048193,0.002550051780417561,0.08788307,0.02758091149950113,0.68768895,0.77557194,0.1660428171380918,0.13610022120093793,0.15177731485598267,0.1660428171380918
34,34,18,,train,0.17349397590361446,0.0024061466101557016,0.08883407,0.033899304015717203,0.6853743,0.77420837,0.17135599568325766,0.12377360678503115,0.15248430649382286,0.17135599568325766
36,36,19,,train,0.17572289156626505,0.003452271455898881,0.08883092,0.03860543631522787,0.68525404,0.77408504,0.17602119279271114,0.1318247598967349,0.16104013822315905,0.17602119279271114
38,38,20,,train,0.17795180722891565,0.006590000353753568,0.09003194,0.04083727088598377,0.68295676,0.7729888,0.17753140334056694,0.13460583393171538,0.16321004628110855,0.17753140334056694
40,40,21,,train,0.17265060240963856,0.011144703254103659,0.08945643,0.035253806419012414,0.6827145,0.77217096,0.1738978255938827,0.13537329067984902,0.15341901635572144,0.1738978255938827
42,42,22,,train,0.18060240963855426,0.012446138076484205,0.08941253,0.0437106917999263,0.6825316,0.7719441,0.18027039908189507,0.13783500575558866,0.15277964220063356,0.18027039908189507
44,44,23,,train,0.1830120481927711,0.015112126246094704,0.09027702,0.04531420179110175,0.67959714,0.7698741,0.1812327025562055,0.12977690940663675,0.15479112346892904,0.1812327025562055
46,46,24,,train,0.1803012048192771,0.021331803873181343,0.089720495,0.04473217092520794,0.6804513000000001,0.77017176,0.18203862985959002,0.1420441415410614,0.1486276622975901,0.18203862985959002
48,48,25,,train,0.1936144578313253,0.02107091248035431,0.090520956,0.05855406187870984,0.67771554,0.76823646,0.19291786146112846,0.11319384440287207,0.16472097445086042,0.19291786146112846
50,50,26,,train,0.19078313253012047,0.02052711322903633,0.09000332,0.05579806617795799,0.6797071,0.7697104,0.19065665624650305,0.10647299300580017,0.1344289844283222,0.19065665624650305
52,52,27,,train,0.18680722891566265,0.01757001504302025,0.090899885,0.05151092043229417,0.6781531,0.769053,0.18720345203425712,0.12060084928227775,0.1427706868601141,0.18720345203425712
54,54,28,,train,0.1892168674698795,0.018126888200640682,0.09081612,0.05626872794372822,0.6782705,0.76908654,0.1918184930882984,0.11016276100624532,0.16176334204843362,0.1918184930882984
56,56,29,,train,0.19578313253012047,0.0168512612581253,0.09178779,0.059934936010291574,0.6746226,0.7664104,0.19344064092121596,0.09685045488796022,0.17393551338260546,0.19344064092121596
58,58,30,,train,0.1880722891566265,0.017972683534026146,0.09141517,0.05221959727462108,0.6760286999999999,0.76744395,0.18708822506978204,0.12429121023411592,0.17911525533735734,0.18708822506978204
60,60,31,,train,0.19018072289156626,0.020617088302969933,0.09128494,0.05404627602270565,0.67571646,0.7670014,0.18888048787404635,0.13031551897816646,0.17124037534769748,0.18888048787404635
62,62,32,,train,0.1821686746987952,0.016667082905769348,0.09065134,0.04520703307301232,0.67935425,0.77000564,0.1814435057474422,0.12564731983023372,0.16785369489306445,0.1814435057474422
64,64,33,,train,0.1933734939759036,0.01893632486462593,0.09175679,0.060335464390622866,0.6749733,0.76673,0.19505430681308475,0.1252310804781577,0.1518913946478204,0.19505430681308475
66,66,34,,train,0.19259036144578312,0.019442752003669742,0.09144967,0.059752985996924836,0.67549115,0.7669408000000001,0.1949166955741921,0.10880512824039984,0.17364854161571328,0.1949166955741921
68,68,35,,train,0.19542168674698795,0.018164506182074547,0.092019886,0.060433778813795726,0.67402446,0.7660443,0.19425465474461792,0.12238434470834413,0.13593243242165173,0.19425465474461792
70,70,36,,train,0.19289156626506024,0.018908604979515083,0.09250845,0.058200557893243826,0.6724892,0.76499766,0.1925862384043461,0.15177134118283928,0.17370829087104464,0.1925862384043461
72,72,37,,train,0.19795180722891567,0.01764192059636116,0.09274114,0.06489305193761398,0.6703979,0.763139,0.19860804724373066,0.12745636215867134,0.1870583283077288,0.19860804724373066
74,74,38,,train,0.19993975903614455,0.018903857097029686,0.0936934,0.0658541617676162,0.67077595,0.76446927,0.1990705865699378,0.1215441316754107,0.18055676660935446,0.1990705865699378
76,76,39,,train,0.19789156626506024,0.01979201659560204,0.09221138,0.06391743639050285,0.67300856,0.76522,0.19778607120532748,0.12533831546892946,0.1537230336159357,0.19778607120532748
78,78,40,,train,0.18530120481927712,0.019115567207336426,0.09211515,0.050323733621362415,0.67431027,0.76642555,0.18642443317996324,0.1447684284362298,0.14445139468483356,0.18642443317996324
80,80,41,,train,0.2002409638554217,0.01661919802427292,0.09343710000000001,0.06475398943523426,0.6696780999999999,0.7631151999999999,0.1972623000895164,0.1247619179868439,0.18918343153797088,0.1972623000895164
82,82,42,,train,0.19939759036144575,0.0182445514947176,0.09415435,0.06389264713035875,0.6693549,0.7635093000000001,0.19675897008169194,0.14097974340799616,0.1494531634865665,0.19675897008169194
84,84,43,,train,0.19855421686746988,0.018178686499595642,0.09299928,0.06551127872858106,0.6703576,0.7633568000000001,0.19945099642048486,0.12089098392055793,0.1874234217085568,0.19945099642048486
86,86,44,,train,0.19674698795180726,0.019480522722005844,0.093948595,0.06250538300072099,0.6706384,0.7645869000000001,0.1958731434146316,0.14301331404581366,0.1675917528006345,0.1958731434146316
88,88,45,,train,0.18765060240963852,0.020483020693063736,0.0929113,0.052634787788410735,0.6697085,0.7626198000000001,0.1877269805074826,0.12924079074454128,0.18175502859487824,0.1877269805074826
90,90,46,,train,0.19975903614457832,0.019714003428816795,0.094031595,0.06377431021389704,0.6687455,0.7627771,0.19648502825148464,0.14482014138286556,0.15865581873763207,0.19648502825148464
92,92,47,,train,0.1972289156626506,0.01962036266922951,0.09404570599999999,0.06240511164169004,0.668503,0.76254874,0.19585662095970147,0.13367113823608648,0.15679059772299214,0.19585662095970147
94,94,48,,train,0.1882530120481928,0.016777288168668747,0.09488825,0.0508019689019751,0.6656871,0.76057523,0.1862306962792661,0.12770392108132184,0.19900003319886084,0.1862306962792661
96,96,49,,train,0.18909638554216868,0.01791505329310894,0.09346595,0.05343060883685381,0.6707175,0.7641834,0.18871850314235053,0.1472156634695007,0.17792634155850534,0.18871850314235053
98,98,50,,train,0.1963855421686747,0.018916375935077667,0.09367529,0.06194259368594394,0.66800207,0.7616773,0.19560669626636976,0.118110760490074,0.17461828211130753,0.19560669626636976
100,100,51,,train,0.19656626506024094,0.017383834347128868,0.093621224,0.05950058478591129,0.66984624,0.76346743,0.1926844626225708,0.13904501703336575,0.1605219493347722,0.1926844626225708
102,102,52,,train,0.1939156626506024,0.018402764573693275,0.09352208,0.060843283874330724,0.66945416,0.76297635,0.19548455784128205,0.13372233664192912,0.1850514961002392,0.19548455784128205
104,104,53,,train,0.1927710843373494,0.021154658868908882,0.09291929,0.05959801789270772,0.6705667,0.76348597,0.1944554011068589,0.1258351264075697,0.20407956616782927,0.1944554011068589
106,106,54,,train,0.19975903614457832,0.019685514271259308,0.09357407,0.06764288215630168,0.6687251999999999,0.7622992,0.20133545865581065,0.1420640145531867,0.21932796687114411,0.20133545865581065
108,108,55,,train,0.1986746987951807,0.017761096358299255,0.09524834,0.06531845672272983,0.6642687,0.759517,0.1988078984628416,0.13002633439654626,0.17601079187033805,0.1988078984628416
110,110,56,,train,0.19403614457831325,0.018987325951457024,0.094599195,0.059101069582962434,0.6672614,0.7618606,0.19326274129964327,0.1273310692952135,0.15891757107186916,0.19326274129964327
112,112,57,,train,0.18987951807228914,0.01970913074910641,0.09358209,0.05090849073627023,0.6682107,0.7617928,0.1851062044984781,0.12471439391228226,0.1359187845136131,0.1851062044984781
114,114,58,,train,0.2039156626506024,0.017958251759409904,0.09502955,0.0685729312693746,0.6662713,0.7613008000000001,0.20010862395079454,0.13392238855438834,0.2007533354875626,0.20010862395079454
116,116,59,,train,0.20078313253012048,0.01793728582561016,0.09510144599999999,0.06652016086499107,0.66487765,0.7599791,0.1992758655708446,0.13129361959537153,0.15338046533592714,0.1992758655708446
118,118,60,,train,0.18596385542168675,0.018618451431393623,0.0941379,0.04903666101837906,0.66755325,0.76169115,0.1848163987337234,0.14400293876225276,0.15008682967347284,0.1848163987337234
120,120,61,,train,0.18783132530120486,0.01748182624578476,0.09531576,0.051427473836863385,0.66312385,0.75843954,0.18676129218595494,0.14300195017182862,0.18620429513087614,0.18676129218595494
122,122,62,,train,0.1813855421686747,0.018658321350812912,0.09507483,0.0436023403122902,0.6643433000000001,0.7594181,0.1801568827402253,0.13615711555593207,0.17832526501871646,0.1801568827402253
124,124,63,,train,0.18379518072289155,0.018396226689219475,0.09445015,0.047312605895177384,0.6671019,0.76155204,0.18342316638101835,0.13734392030604112,0.20514859481881645,0.18342316638101835
126,126,64,,train,0.17710843373493976,0.018803954124450684,0.09439049,0.04293829104095638,0.66720617,0.7615967,0.1802287467990622,0.13354740426244613,0.16300992563348515,0.1802287467990622
128,128,65,,train,0.1953012048192771,0.01871308498084545,0.09462327,0.0627719278030387,0.6659292,0.7605524,0.19704512080287348,0.14276735861544712,0.1509467663433383,0.19704512080287348
130,130,66,,train,0.1942771084337349,0.018645308911800385,0.09560477,0.058653447692082375,0.6631229000000001,0.75872767,0.19271706258827007,0.14483980121138548,0.21285941155375426,0.19271706258827007
132,132,67,,train,0.19289156626506024,0.01680624112486839,0.09457712,0.058395245833926426,0.6670028,0.76158,0.1928085456703396,0.1368683358103455,0.1860728874311436,0.1928085456703396
134,134,68,,train,0.1882530120481928,0.015175892971456053,0.095280826,0.05154849712573,0.6632856,0.7585664000000001,0.18682845677159224,0.1293686778441137,0.1952046129142568,0.18682845677159224
136,136,69,,train,0.20078313253012048,0.016472980380058292,0.09606672,0.06668621225369219,0.66334134,0.7594081,0.19949030261774012,0.1425090026608092,0.1847093765828872,0.19949030261774012
138,138,70,,train,0.1927710843373494,0.015791475772857666,0.09563321,0.0577605570995366,0.66456693,0.7602001,0.1920116229859347,0.1261525812394677,0.2278394477985569,0.1920116229859347
140,140,71,,train,0.1848795180722892,0.017002718523144722,0.095406435,0.04782397642887588,0.6661528,0.7615590999999999,0.1837834905707207,0.12982994985084215,0.16445540350390284,0.1837834905707207
142,142,72,,train,0.1822289156626506,0.0153695959597826,0.09476132,0.041769433877534616,0.6657046,0.760466,0.17831275337764918,0.13415443416057127,0.20585390399782366,0.17831275337764918
144,144,73,,train,0.19030120481927712,0.016952674835920334,0.095330395,0.054366987792805764,0.6662403,0.76157063,0.18918604475815445,0.14811886343297884,0.1908011491781518,0.18918604475815445
146,146,74,,train,0.19409638554216868,0.018110174685716632,0.09462423,0.061723950314263726,0.6651100000000001,0.7597341,0.19668101801925375,0.1451421589589633,0.16859680952204453,0.19668101801925375
148,148,75,,train,0.1905421686746988,0.016416709870100018,0.095846474,0.05487312225193805,0.663828,0.75967443,0.18994037329467575,0.13702868127974865,0.1976235610082076,0.18994037329467575
150,150,76,,train,0.1933132530120482,0.01773735322058201,0.09513818,0.057844372136558075,0.66376054,0.7588986999999999,0.192206600745694,0.13555366096979976,0.16569102637243516,0.192206600745694
152,152,77,,train,0.19463855421686746,0.016762733459472656,0.09538246,0.06070466166918004,0.6661165,0.7614989000000001,0.1949502019427336,0.1360080452196358,0.20368450258386114,0.1949502019427336
154,154,78,,train,0.19897590361445786,0.01884533278644085,0.09510433,0.0642149031728483,0.6661314,0.7612357,0.19727211610386405,0.13197470085435914,0.19180732882652055,0.19727211610386405
156,156,79,,train,0.19590361445783133,0.019264712929725647,0.09513709,0.0620615228798661,0.6647808000000001,0.7599178000000001,0.1962103311022587,0.15837128817640253,0.21138678667715752,0.1962103311022587
158,158,80,,train,0.19126506024096385,0.0195848997682333,0.095922515,0.05453815343815478,0.66252583,0.75844836,0.1888617448164704,0.13573438420665454,0.19741757201628626,0.1888617448164704
160,160,81,,train,0.197710843373494,0.017554936930537224,0.096546955,0.06358066789323526,0.660814,0.75736094,0.1973987730238235,0.13790560580794622,0.20953945771646976,0.1973987730238235
162,162,82,,train,0.19849397590361445,0.017028311267495155,0.09612232400000001,0.06459648974589159,0.66420597,0.76032823,0.1982727930539001,0.14086760840935794,0.19712588129745945,0.1982727930539001
164,164,83,,train,0.1946987951807229,0.018087079748511314,0.09586949,0.060427207949783165,0.66042346,0.75629294,0.1947640660214404,0.15188981806421556,0.20327420607556254,0.1947640660214404
166,166,84,,train,0.18963855421686748,0.017539365217089653,0.096342556,0.05346118723412202,0.66326714,0.75960964,0.1882439024984981,0.13124001550685868,0.19702504641111385,0.1882439024984981
168,168,85,,train,0.1789156626506024,0.016166051849722862,0.09425825,0.043789515004833635,0.6675653,0.76182353,0.18153450440821287,0.14726657283388242,0.20256802894334605,0.18153450440821287
170,170,86,,train,0.182710843373494,0.017523238435387608,0.09570488,0.047104223253247736,0.66182184,0.7575267,0.18343412397922526,0.15025014074617446,0.20374981056751212,0.18343412397922526
172,172,87,,train,0.19903614457831328,0.01769837737083435,0.09766705,0.06273434842107117,0.6604531,0.75812006,0.19582160878262184,0.13436832594222414,0.3112169688096293,0.19582160878262184
174,174,88,,train,0.18951807228915665,0.01882387511432171,0.095780104,0.05341875402554637,0.662874,0.7586541,0.1887238456840946,0.13383181869731198,0.21105221954903905,0.1887238456840946
176,176,89,,train,0.20301204819277108,0.018919859081506733,0.09684899400000001,0.07022345855620707,0.65992475,0.7567736999999999,0.2028383261203128,0.1505109998566588,0.19501938971266555,0.2028383261203128
178,178,90,,train,0.1958433734939759,0.01902966201305389,0.09622922,0.06443074830467564,0.66350585,0.75973505,0.1994024841895616,0.13671501496684413,0.18661563338708329,0.1994024841895616
180,180,91,,train,0.19403614457831325,0.019152477383613583,0.09577092,0.060256809135713664,0.66445017,0.760221,0.1945310473175381,0.11860299954206735,0.1697708406418971,0.1945310473175381
182,182,92,,train,0.19710843373493972,0.018417254090309143,0.09525919,0.06285498643200269,0.66280866,0.7580678000000001,0.19636907674723875,0.1387539046793737,0.2369163792402213,0.19636907674723875
184,184,93,,train,0.1893373493975904,0.017308197915554047,0.095996104,0.05531365631978235,0.6644536,0.76044965,0.191026621961243,0.14098116448194695,0.1853250946606039,0.191026621961243
186,186,94,,train,0.19006024096385546,0.018545713275671002,0.096039645,0.056659765144812725,0.662246,0.75828564,0.19190584292826104,0.14026136788814578,0.201388300717674,0.19190584292826104
188,188,95,,train,0.18903614457831325,0.018870711326599118,0.096293345,0.05413330411563914,0.66182905,0.7581224,0.1892333773954983,0.1426953930953303,0.1961531778315295,0.1892333773954983
190,190,96,,train,0.1822289156626506,0.019470660015940663,0.095923804,0.0474832626393977,0.66400933,0.7599331,0.18422400496525806,0.13831927012016645,0.19596834195566154,0.18422400496525806
192,192,97,,train,0.19144578313253013,0.01809065602719784,0.095448434,0.056714632031526616,0.6633345,0.7587829,0.19167133750173004,0.1387930556207682,0.16635754230531274,0.19167133750173004
