,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
0,0,1,,train,0.14156626506024098,1.0,0.0012229205000000001,-0.0033223649055065577,0.81400347,0.81522644,0.14004980726074598,0.12274707081580967,0.1397321398346302,0.14004980726074598
2,2,2,,train,0.14373493975903615,1.0,0.0012255681,0.0018670459141311212,0.7808504,0.782076,0.14439809694968034,0.12655371062466475,0.13957434826963058,0.14439809694968034
4,4,3,,train,0.14156626506024098,1.0,0.0012241462,-0.0030667637294365725,0.77982426,0.7810483,0.14023781270393712,0.0954109184862463,0.12230937183640413,0.14023781270393712
6,6,4,,train,0.14301204819277108,0.9876466393470764,0.0022378257,-0.0007841068101776266,0.7779092,0.7801471,0.14220014487547375,0.11312570297850885,0.14736165591322622,0.14220014487547375
8,8,5,,train,0.14120481927710846,0.13568854331970215,0.07470008,-0.00369983087088498,0.70992905,0.78462917,0.13962327996343366,0.11728551023448625,0.13188345628451306,0.13962327996343366
10,10,6,,train,0.137710843373494,0.0005970810307189822,0.08548496,-0.00595607106476751,0.6982979,0.78378284,0.13782666376417765,0.11925538850298055,0.1361902716827521,0.13782666376417765
12,12,7,,train,0.1389156626506024,0.0003947752993553877,0.08552331,-0.005271574581649424,0.6968147,0.7823380999999999,0.13831726185962626,0.12339261890370964,0.1383811862811595,0.13831726185962626
14,14,8,,train,0.14204819277108433,0.0006709299050271512,0.08584134,-0.0008857575542421403,0.6957955,0.7816367,0.14206215155921545,0.12274891359099463,0.14123884393279212,0.14206215155921545
16,16,9,,train,0.1369277108433735,0.0014799369964748619,0.08556514,-0.00858716928057464,0.697104,0.7826691,0.13554892315529726,0.1132127525800536,0.13172126655108035,0.13554892315529726
18,18,10,,train,0.14186746987951807,0.003121539950370789,0.08565806,-0.002441971483595757,0.69582844,0.7814865,0.14084994175389082,0.11859232866122699,0.14040204335987028,0.14084994175389082
20,20,11,,train,0.14156626506024098,0.004651830065995455,0.08567832,-0.0016364677752990365,0.6948462,0.78052443,0.141422693761338,0.1217660831220093,0.138219440468361,0.141422693761338
22,22,12,,train,0.1416867469879518,0.00609538285061717,0.08565876,-0.004379496975550423,0.6950208999999999,0.7806795999999999,0.13912230852736934,0.11917574200886888,0.13304370171591645,0.13912230852736934
24,24,13,,train,0.14746987951807228,0.007263212464749812,0.08576136,0.0025033250320847644,0.69529307,0.78105444,0.144944746097287,0.13152500925498894,0.14350697253484518,0.144944746097287
26,26,14,,train,0.13921686746987952,0.00905581284314394,0.08570193,-0.004338212788166928,0.6943055,0.7800074,0.1391500791652515,0.1126405599004706,0.14081410418707582,0.1391500791652515
28,28,15,,train,0.14481927710843373,0.008901732042431831,0.08572733,0.0022920597890963386,0.69455385,0.7802812,0.14478160973032034,0.1200100471890161,0.1436273165250263,0.14478160973032034
30,30,16,,train,0.13975903614457832,0.008488240651786327,0.085742645,-0.003436191568011135,0.6937061999999999,0.7794489,0.13990457776917434,0.1361301517030192,0.14159955555121878,0.13990457776917434
32,32,17,,train,0.14825301204819274,0.0076754093170166016,0.085972585,0.006010541402296361,0.6930869000000001,0.77905947,0.14801121479414106,0.1195317707857604,0.14804015917851746,0.14801121479414106
34,34,18,,train,0.1427710843373494,0.006367189809679985,0.08631439,0.001005997423434683,0.6920281,0.7783425,0.1437097619009165,0.12657030063076866,0.14749471915601162,0.1437097619009165
36,36,19,,train,0.1555421686746988,0.003679337678477168,0.08698999,0.013839827131968515,0.6902726,0.77726257,0.15468255831853686,0.12079589072039433,0.1553087915941022,0.15468255831853686
38,38,20,,train,0.15813253012048192,0.003140194807201624,0.087944336,0.016358544448770242,0.68931645,0.7772608,0.15677433651454625,0.1299364338412761,0.15394176133269627,0.15677433651454625
40,40,21,,train,0.16042168674698795,0.0017983659636229274,0.08816441,0.020804374012637638,0.68808264,0.776247,0.16080863641855436,0.13266069306218986,0.15736880110030846,0.16080863641855436
42,42,22,,train,0.15819277108433735,0.01078211795538664,0.08711041,0.0180980046625026,0.69259304,0.7797034,0.1584063548192843,0.1095410560926284,0.15169456821953345,0.1584063548192843
44,44,23,,train,0.1613855421686747,0.002564482158049941,0.088084966,0.020817746752604938,0.68764395,0.77572894,0.16062973488126706,0.11740330261753172,0.13941805405197774,0.16062973488126706
46,46,24,,train,0.16439759036144574,0.0033435181248933077,0.08912378,0.02612326247476288,0.6841271,0.7732509,0.1654914698334672,0.11617481339279452,0.1513853171980066,0.1654914698334672
48,48,25,,train,0.16813253012048193,0.003733668243512511,0.08896572,0.02777416797812669,0.685458,0.7744236999999999,0.16632729127190046,0.12123727954007925,0.14800292572789986,0.16632729127190046
50,50,26,,train,0.1722289156626506,0.005836280528455973,0.08933556,0.03448935482657377,0.68474406,0.7740796,0.17246952760030793,0.12924579662185126,0.16526142325124527,0.17246952760030793
52,52,27,,train,0.17524096385542168,0.004878279287368059,0.08989614,0.03788101411467626,0.6805925,0.7704885,0.17551567371512775,0.11618872091372295,0.1535490681560717,0.17551567371512775
54,54,28,,train,0.1724698795180723,0.0039938814006745815,0.08988866,0.03630717988725144,0.6817578000000001,0.7716465,0.1746000656556079,0.1279298944735899,0.15915477301439446,0.1746000656556079
56,56,29,,train,0.17548192771084334,0.00538646476343274,0.089938305,0.03928926445218815,0.6807479999999999,0.7706863,0.1770691766985022,0.12066937957716625,0.15819207395943274,0.1770691766985022
58,58,30,,train,0.17927710843373493,0.0063491519540548325,0.08971649400000001,0.04297311324470599,0.6835749,0.7732913,0.17977279217785558,0.11174292904180197,0.13745266125520952,0.17977279217785558
60,60,31,,train,0.18024096385542168,0.008301444351673126,0.09004923,0.04122574625977204,0.6815821999999999,0.7716314999999999,0.17769644614283756,0.1299122129164372,0.16385962330445528,0.17769644614283756
62,62,32,,train,0.17903614457831327,0.009864757768809795,0.09019476,0.04238131744640596,0.68033504,0.7705298,0.17969499748028145,0.13307301483865244,0.14208155572443495,0.17969499748028145
64,64,33,,train,0.18885542168674696,0.008157570846378803,0.090637565,0.04997131582290137,0.6794752,0.77011275,0.18439387389691506,0.12019926187171726,0.17484274490636526,0.18439387389691506
66,66,34,,train,0.18048192771084334,0.008561410941183567,0.09025245,0.043531857631189406,0.680845,0.7710974,0.18013267477864606,0.13556119211836046,0.16498278355373558,0.18013267477864606
68,68,35,,train,0.1836144578313253,0.013337164185941221,0.09074784,0.04613645475197915,0.6786814,0.7694291999999999,0.18198359751533627,0.1250261606926723,0.14547962380022778,0.18198359751533627
70,70,36,,train,0.17987951807228916,0.011076865717768669,0.09076309,0.041597102370710494,0.6782441,0.7690071999999999,0.178152252726513,0.14457003902316887,0.17051387092823686,0.178152252726513
72,72,37,,train,0.16987951807228915,0.012982197105884552,0.090426005,0.032675059044021966,0.6795438,0.76996976,0.17120407610873745,0.1427471759040929,0.1674202905510536,0.17120407610873745
74,74,38,,train,0.17506024096385542,0.016686787828803062,0.09115134,0.03745302965783565,0.67646265,0.76761395,0.17516388450600745,0.14360034538450978,0.1767344627658849,0.17516388450600745
76,76,39,,train,0.17096385542168674,0.01699420996010304,0.09111093,0.03425782921401392,0.6764589,0.7675699,0.17266548021909736,0.13317384830363907,0.18748149387462185,0.17266548021909736
78,78,40,,train,0.16939759036144578,0.013700488954782486,0.090540074,0.031558769427253296,0.67900455,0.76954466,0.17030827857586903,0.12650623970882532,0.1683042061673887,0.17030827857586903
80,80,41,,train,0.18343373493975906,0.01527521200478077,0.09171018,0.04800860215421345,0.6750888,0.76679903,0.1842916994142947,0.1217365189207449,0.1828496456891996,0.1842916994142947
82,82,42,,train,0.17746987951807228,0.01623731292784214,0.09064402,0.04023049603781157,0.6783268,0.7689708000000001,0.1774508170319878,0.1187051328180794,0.1508532007959924,0.1774508170319878
84,84,43,,train,0.1822289156626506,0.014827894978225231,0.09138130400000001,0.04613054407334677,0.67652935,0.7679106,0.1823210720628467,0.13091148860091398,0.16892096810525511,0.1823210720628467
86,86,44,,train,0.17512048192771085,0.01431036647409201,0.09089423,0.039128546687707655,0.67736226,0.7682565,0.17677089322286918,0.10647603534186093,0.12883113873242616,0.17677089322286918
88,88,45,,train,0.17819277108433734,0.015194640494883059,0.09140414,0.04379940965642965,0.67533946,0.7667436,0.18136565827650752,0.12527014690160304,0.1535300904864446,0.18136565827650752
90,90,46,,train,0.1744578313253012,0.01581629551947117,0.09218384,0.03830407267950736,0.6730217,0.7652055,0.17624541892617515,0.1156993975533038,0.14473532884672086,0.17624541892617515
92,92,47,,train,0.17963855421686747,0.014504840597510338,0.09171826,0.045614652040088265,0.674538,0.7662563,0.1830173444426805,0.11304799439422986,0.14809570362937005,0.1830173444426805
94,94,48,,train,0.18819277108433732,0.014685592614114285,0.09213447,0.05469564557220792,0.67307246,0.7652069,0.19043321279203407,0.139899073799053,0.1910070194100592,0.19043321279203407
96,96,49,,train,0.1791566265060241,0.018806850537657738,0.09193265,0.04193697143649253,0.67489785,0.76683056,0.17865941949965128,0.1142251191441394,0.15697733675099287,0.17865941949965128
