,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
110,110,56,,train,0.8174096385542169,0.4486651122570038,2.3775703999999998,0.7869623422810171,-0.5041386,1.8734317999999999,0.8172616377478478,0.8158297594068541,0.8158444497517089,0.8172616377478478
112,112,57,,train,0.8122289156626507,0.4558303356170654,2.3488599999999997,0.7809104918613701,-0.43421605,1.9146441000000003,0.8126607507440049,0.8116087860261599,0.8120148989082541,0.8126607507440049
114,114,58,,train,0.8107228915662651,0.45015788078308105,2.3414384999999998,0.7791452396725242,-0.42218540000000004,1.9192529999999999,0.8121498530256511,0.8112978607491966,0.8117691104365594,0.8121498530256511
116,116,59,,train,0.8125301204819277,0.4503629505634308,2.3798535,0.7812320897144929,-0.4866996,1.8931539000000002,0.8118850763644458,0.8106388544354041,0.8115445641727731,0.8118850763644458
118,118,60,,train,0.8166867469879519,0.452603131532669,2.3635557,0.7860898489457795,-0.45015907,1.9133965,0.8164833617375605,0.8154400143717373,0.8164067086316216,0.8164833617375605
120,120,61,,train,0.8183132530120482,0.44534391164779663,2.3772208999999997,0.7880283738562422,-0.49571177,1.8815088,0.8178620491913637,0.8168010519005817,0.8170132029638477,0.8178620491913637
122,122,62,,train,0.8037349397590361,0.4507718980312347,2.3481116,0.7709396729917206,-0.40158778,1.9465238,0.8024513131294322,0.8016753893222431,0.8034296728341975,0.8024513131294322
124,124,63,,train,0.8130722891566265,0.4388461709022522,2.3832266,0.7819204667162304,-0.49311283,1.8901136000000003,0.8137548769693617,0.8124235241780351,0.8124579819539769,0.8137548769693617
126,126,64,,train,0.8154819277108434,0.4536824822425842,2.3664023999999997,0.784724842731048,-0.4492197,1.9171827000000001,0.8160062343999229,0.8146320151914601,0.8161287418768041,0.8160062343999229
128,128,65,,train,0.8175903614457831,0.44879209995269775,2.382144,0.7871862171279354,-0.50478595,1.877358,0.8171736107837546,0.8163308804474053,0.8165247429763848,0.8171736107837546
130,130,66,,train,0.8236746987951807,0.4463012218475342,2.4102316000000004,0.7942725960209481,-0.556392,1.8538398999999997,0.8234000205687579,0.8225776400858692,0.8228741098352058,0.8234000205687579
132,132,67,,train,0.8281325301204819,0.4424430727958679,2.4157271000000002,0.7994973492472373,-0.5785139,1.8372129000000001,0.8286647355829376,0.8276028584578693,0.8278232715906818,0.8286647355829376
134,134,68,,train,0.8271686746987952,0.4476258158683777,2.4190709999999997,0.7983652578886268,-0.5789602,1.8401108,0.8273887965102565,0.8265545966466415,0.8268254205963722,0.8273887965102565
136,136,69,,train,0.8357228915662651,0.4371908009052277,2.4621625,0.8083542066000178,-0.66902673,1.7931356,0.8361226379693699,0.8349718596591299,0.8357331790004148,0.8361226379693699
138,138,70,,train,0.8282530120481928,0.4474928379058838,2.4296997000000005,0.7996173657300205,-0.5877495,1.84195,0.8275632358170076,0.8264886504158317,0.8264192495152437,0.8275632358170076
140,140,71,,train,0.8270481927710843,0.44617438316345215,2.4287782000000004,0.7982123878361242,-0.5774269000000001,1.8513513,0.8263584697337562,0.8256516656159097,0.8262111781980382,0.8263584697337562
142,142,72,,train,0.8304819277108434,0.4464612901210785,2.437816,0.8022425055697245,-0.62673444,1.8110814,0.8309035625955119,0.8300157866261838,0.8305554180056963,0.8309035625955119
144,144,73,,train,0.8282530120481928,0.4452747702598572,2.4235516,0.7996285278719383,-0.58111924,1.8424321,0.8283299526518252,0.8269685897193805,0.8271600517844505,0.8283299526518252
146,146,74,,train,0.8323493975903614,0.4476180374622345,2.4376385,0.8044013469378364,-0.6171525999999999,1.8204861,0.8326867670280659,0.8316475573786974,0.8315831098773159,0.8326867670280659
148,148,75,,train,0.8351204819277108,0.4441989064216614,2.4479884999999997,0.8076384172968144,-0.6493873,1.7986008999999998,0.8348960907147965,0.8341215284896758,0.8345329464823618,0.8348960907147965
150,150,76,,train,0.842289156626506,0.44885188341140747,2.4712794,0.8160157099319605,-0.6949684,1.7763109000000001,0.8426179074913566,0.8417820859895118,0.8423389500418399,0.8426179074913566
152,152,77,,train,0.8398192771084337,0.4375669658184052,2.4789789,0.813117265729729,-0.6934145,1.7855643,0.8397335418096591,0.8389945263184185,0.8392713082797891,0.8397335418096591
154,154,78,,train,0.8428915662650602,0.4394285678863525,2.480321,0.8166732651977043,-0.70515144,1.7751691000000003,0.8428345456180301,0.8424514939949275,0.842704040233757,0.8428345456180301
156,156,79,,train,0.8372289156626506,0.4340164363384247,2.4724180000000002,0.8100827468234012,-0.69561523,1.7768028999999999,0.8362779962366822,0.8353450985884326,0.8360254186188604,0.8362779962366822
158,158,80,,train,0.8413855421686747,0.4373486936092377,2.486322,0.8149302553634152,-0.7051108,1.7812111000000002,0.8407027963498214,0.840092824401732,0.8399689080832626,0.8407027963498214
160,160,81,,train,0.8400602409638555,0.4371670484542847,2.4826963,0.8133857025959704,-0.7164274,1.7662687,0.8396349863116955,0.8387518414081742,0.8386088839653655,0.8396349863116955
162,162,82,,train,0.8459638554216867,0.4378215968608856,2.5097973,0.8202622372019829,-0.765059,1.7447383,0.8455665582888255,0.8453277222895134,0.8458498117634371,0.8455665582888255
164,164,83,,train,0.8467469879518073,0.4490713775157929,2.4893665,0.8211927379771812,-0.72522026,1.7641461999999999,0.8466272059902987,0.8457874966024431,0.8457281796188696,0.8466272059902987
166,166,84,,train,0.8296987951807229,0.43651720881462097,2.4740803,0.8012772237143964,-0.66383904,1.8102411,0.8295404725244016,0.829077717736215,0.8298845915050163,0.8295404725244016
168,168,85,,train,0.8346385542168675,0.4236218631267548,2.5023855999999998,0.8070669275458385,-0.76535887,1.7370265999999999,0.8360822668499149,0.8352880880000843,0.83533726474227,0.8360822668499149
170,170,86,,train,0.8473493975903614,0.44049072265625,2.5054455,0.8219041871166288,-0.7490277,1.756418,0.8470092519959806,0.8462817227063579,0.8470090429367356,0.8470092519959806
172,172,87,,train,0.8471084337349397,0.4327777028083801,2.5209959,0.8216204689813242,-0.79258186,1.728414,0.8482233896918964,0.8475350474542731,0.8473217689060588,0.8482233896918964
174,174,88,,train,0.8544578313253012,0.4324162006378174,2.5420314999999998,0.8301941691840642,-0.8428515,1.6991796000000001,0.8540886490973784,0.8533611383759082,0.8536550407400004,0.8540886490973784
176,176,89,,train,0.8445783132530121,0.4425628185272217,2.4910582999999997,0.8186616165386228,-0.7159533,1.7751048999999999,0.8449621578946448,0.8444079879942844,0.8445932776766484,0.8449621578946448
178,178,90,,train,0.85,0.4302871227264404,2.526042,0.8249959132265264,-0.81209326,1.7139490000000002,0.8502372651897827,0.8495963077371743,0.849931534997779,0.8502372651897827
180,180,91,,train,0.8552409638554217,0.447445958852768,2.525557,0.8311134183784206,-0.7953398,1.7302171999999998,0.8549456568375557,0.8543701751862225,0.8546252942012076,0.8549456568375557
182,182,92,,train,0.8429518072289157,0.4241633117198944,2.5181336,0.8167668591429981,-0.7758199,1.7423138999999999,0.8430066216411936,0.8420718525184131,0.8444362314438967,0.8430066216411936
184,184,93,,train,0.8540963855421687,0.4318941831588745,2.5297680000000002,0.8297637705350849,-0.80501187,1.7247563999999997,0.8537209332176792,0.8532290084477004,0.8537660336957076,0.8537209332176792
186,186,94,,train,0.8565662650602409,0.4264287054538727,2.567333,0.8326166259749084,-0.89327055,1.6740624,0.855402136355173,0.8553192700980629,0.8559537866019905,0.855402136355173
188,188,95,,train,0.8624096385542168,0.433001846075058,2.5704083,0.839475207591817,-0.8915385,1.67887,0.8621980651384284,0.8618144225747139,0.8621569110998245,0.8621980651384284
190,190,96,,train,0.8633734939759036,0.4290860891342163,2.5850296000000004,0.8405665749184519,-0.9373072,1.6477226000000003,0.8638384822851765,0.863445817996319,0.8641973520256593,0.8638384822851765
192,192,97,,train,0.8626506024096385,0.4314451515674591,2.5738816000000004,0.8397562879769351,-0.89600754,1.677874,0.8632207929440853,0.8627599134041211,0.8629226886821261,0.8632207929440853
194,194,98,,train,0.8612650602409638,0.4334301948547363,2.5538387000000005,0.8381206908829951,-0.86602616,1.6878123999999999,0.8608549343360662,0.8604633088105353,0.8605241288798179,0.8608549343360662
196,196,99,,train,0.8586746987951808,0.4222414493560791,2.577391,0.8351165889136555,-0.8987839,1.678607,0.8587615354689697,0.8582524100995129,0.8591287463158184,0.8587615354689697
198,198,100,,train,0.8548192771084338,0.4255034625530243,2.558402,0.8305924967085248,-0.8493639999999999,1.7090381000000001,0.8546451390105401,0.8545581737319702,0.8557659085372771,0.8546451390105401
