1 1 1.8864907251724818 0.1891891891891427 0.17073170731703532
2 1 1.2041199826559248 0.03931203931202965 0.057347670250875504
3 1 1.380211241711606 0.05896805896804448 0.018957345971562484
4 1 1.2041199826559248 0.03931203931202965 0.02816901408450208
5 1 0.3010299956639812 0.0049140049140037065 0.10526315789418283
6 1 0.0 0.0024570024570018533 0.028571428571346938
7 1 0.0 0.0024570024570018533 0.029411764705795845
8 1 1.505149978319906 0.0786240786240593 0.021066491112572673
9 1 1.1760912590556813 0.0368550368550278 0.005128205128204953
10 1 0.3010299956639812 0.0049140049140037065 0.0689655172411415
11 1 0.3010299956639812 0.0049140049140037065 0.043478260869470695
12 1 -inf 0.0 0.0
13 1 1.146128035678238 0.034398034398025946 0.08092485549128271
14 1 -inf 0.0 0.0
15 1 1.255272505103306 0.04422604422603336 0.10714285714279337
16 1 2.230448921378274 0.41769041769031506 0.014771048744460728
17 1 1.041392685158225 0.027027027027020388 0.0350318471337468
18 1 -inf 0.0 0.0
19 1 0.3010299956639812 0.0049140049140037065 0.13333333333244443
20 1 -inf 0.0 0.0
21 1 0.47712125471966244 0.00737100737100556 0.10344827586171225
22 1 0.0 0.0024570024570018533 0.3333333333222222
1 2 1.5314789170422551 0.13076923076918048 0.07538802660752209
2 2 2.1760912590556813 0.576923076922855 0.5376344086019579
3 2 1.041392685158225 0.04230769230767604 0.008688783570299471
4 2 1.041392685158225 0.04230769230767604 0.01936619718309518
5 2 -inf 0.0 0.0
6 2 -inf 0.0 0.0
7 2 -inf 0.0 0.0
8 2 -inf 0.0 0.0
9 2 0.0 0.003846153846152367 0.00034188034188033017
10 2 -inf 0.0 0.0
11 2 -inf 0.0 0.0
12 2 -inf 0.0 0.0
13 2 0.6989700043360189 0.019230769230761835 0.02890173410402954
14 2 -inf 0.0 0.0
15 2 0.8450980400142568 0.02692307692306657 0.041666666666641865
16 2 1.5797835966168101 0.14615384615378996 0.003301763836997104
17 2 0.3010299956639812 0.007692307692304734 0.006369426751590328
18 2 -inf 0.0 0.0
19 2 0.0 0.003846153846152367 0.06666666666622222
20 2 -inf 0.0 0.0
21 2 -inf 0.0 0.0
22 2 -inf 0.0 0.0
1 3 1.255272505103306 0.026124818577644975 0.03991130820398228
2 3 0.7781512503836436 0.00870827285921499 0.021505376344078314
3 3 2.525044807036845 0.4862119013061703 0.26461295418639297
4 3 1.8260748027008264 0.09724238026123407 0.11795774647885246
5 3 -inf 0.0 0.0
