,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
0,0,1,,train,0.1419277108433735,1.0,0.044682425,-0.0033103286764395853,1.579612,1.6242944,0.14004385573529138,0.12465413438214032,0.14066838596019698,0.14004385573529138
2,2,2,,train,0.14228915662650599,1.0,0.044683028,0.0007554026829002775,1.5195061,1.5641891,0.14346533934339592,0.12476758057231625,0.18803816062555234,0.14346533934339592
4,4,3,,train,0.14439759036144578,0.9999558925628662,0.044708867,0.0009671774748377887,1.5168458,1.5615546999999999,0.14364028898071907,0.10856613479718268,0.12213897952267908,0.14364028898071907
6,6,4,,train,0.14433734939759035,0.8300803303718567,0.05932393,0.00029834632643801063,1.5011938,1.5605177,0.14313087835486046,0.12540806249613118,0.1600593163491094,0.14313087835486046
8,8,5,,train,0.14626506024096386,0.00940217636525631,0.12897699,0.001949013673997504,1.4369515,1.5659285,0.14450532296450902,0.1161909055911374,0.1450539395617743,0.14450532296450902
10,10,6,,train,0.14186746987951807,0.00019771141523960978,0.12886226,-0.0010470889812527352,1.435294,1.5641563,0.1419340157071078,0.12871349193189138,0.14070761589769473,0.1419340157071078
12,12,7,,train,0.1408433734939759,0.0001623133139219135,0.12903455,-0.002945046347655773,1.4329266999999999,1.5619610000000002,0.14031497856063405,0.13097467882822966,0.13981578111508022,0.14031497856063405
14,14,8,,train,0.14367469879518072,0.00027322533424012363,0.12933524,0.0011185428577097337,1.4334726,1.562808,0.14380832837867016,0.1259903011750806,0.14455742132935376,0.14380832837867016
16,16,9,,train,0.14042168674698796,0.0007694464293308557,0.12911902,-0.004074688567175949,1.4354904,1.5646093,0.1394308024385661,0.12371844217157987,0.1410525928504638,0.1394308024385661
18,18,10,,train,0.14198795180722892,0.002410617424175143,0.12907012,-0.0032152440576437807,1.4341933,1.5632633,0.14017865298150636,0.11089080842634544,0.13990603600500742,0.14017865298150636
20,20,11,,train,0.14584337349397591,0.004989900626242161,0.12913626,0.0031914792516580413,1.4321405,1.5612768,0.14558746437230696,0.12768414467780073,0.14245540213821534,0.14558746437230696
22,22,12,,train,0.14289156626506025,0.007667855359613895,0.12907782,-0.0019106120883000558,1.4326048,1.5616827,0.14117238665617554,0.11657048903220442,0.13802811189019598,0.14117238665617554
24,24,13,,train,0.14849397590361446,0.009550954215228558,0.12921300000000002,0.004559698721587133,1.4325421,1.5617552,0.1466980327983146,0.13600906407237626,0.14520434378557967,0.1466980327983146
26,26,14,,train,0.1389156626506024,0.010639754123985769,0.1290845,-0.005026743247248637,1.4309233000000001,1.5600079,0.13856185500271198,0.11339590022252664,0.13600158155715386,0.13856185500271198
28,28,15,,train,0.14373493975903615,0.010748570784926414,0.12905937,0.0011279667282433387,1.4318743,1.5609336,0.14379278841103346,0.1141506473159742,0.14227877519049986,0.14379278841103346
30,30,16,,train,0.14012048192771084,0.011259593069553377,0.12898463,-0.003024086184915423,1.4307947,1.5597792,0.1401888721162324,0.12416824646580878,0.14416610699960605,0.1401888721162324
32,32,17,,train,0.14433734939759035,0.010775149799883366,0.12910560000000001,0.001281030496160227,1.4307228,1.5598284,0.14395475650869002,0.11931642929394427,0.13331865450594946,0.14395475650869002
34,34,18,,train,0.13885542168674697,0.0113481804728508,0.12911905,-0.005317553136290439,1.430742,1.5598611999999998,0.13825821072094108,0.12397185222793955,0.13878461998254335,0.13825821072094108
36,36,19,,train,0.14843373493975906,0.011157375760376452,0.12923059,0.005187563679553,1.4299631000000002,1.5591936000000002,0.14724423394751415,0.1185681206800158,0.15244807105620625,0.14724423394751415
38,38,20,,train,0.13921686746987952,0.010549965314567087,0.12909643,-0.005808770453485468,1.4325533000000001,1.5616497999999999,0.13795028077499208,0.1105720113581955,0.14617680054930995,0.13795028077499208
40,40,21,,train,0.14536144578313254,0.010913812555372715,0.12943519999999997,0.0028639142975167573,1.4302896999999999,1.5597252000000001,0.1453674292217837,0.11300322362133405,0.15533718514415007,0.1453674292217837
42,42,22,,train,0.14481927710843373,0.008766152895987034,0.12932293,0.0007764948365166898,1.4302358999999998,1.5595586000000001,0.1435289776997681,0.12186039842400773,0.1450991552001926,0.1435289776997681
44,44,23,,train,0.14849397590361446,0.0062788184732198715,0.13007021,0.005323590248682389,1.4266485,1.5567187,0.14739664336139907,0.11383971699107433,0.13745650806950666,0.14739664336139907
46,46,24,,train,0.15710843373493974,0.004697095602750778,0.13072744,0.017756293623641638,1.4252365,1.5559638999999998,0.1582306204451259,0.12045395649727073,0.16198950432901466,0.1582306204451259
48,48,25,,train,0.15307228915662652,0.003047536825761199,0.13131255,0.010468228320682444,1.426401,1.5577135,0.15178320551910582,0.12292661343381164,0.14962275724767468,0.15178320551910582
50,50,26,,train,0.1616265060240964,0.004005413502454758,0.13157470000000002,0.02203319766483802,1.4260422,1.5576168,0.16176584586817513,0.12905434095170892,0.15584822766184026,0.16176584586817513
52,52,27,,train,0.16626506024096385,0.0029953648336231713,0.13259414,0.0273645709712887,1.4168348,1.5494288999999999,0.16644402044575618,0.1172871050928752,0.15143631582213662,0.16644402044575618
54,54,28,,train,0.16933734939759035,0.002892346354201436,0.13499203,0.03205665597012985,1.4056146999999999,1.5406066,0.17072958913344613,0.13125373597782258,0.1381191465599786,0.17072958913344613
56,56,29,,train,0.17909638554216867,0.004147190600633621,0.13794243,0.04341385387956554,1.3838434,1.5217858999999998,0.18063009915819972,0.12549895383391624,0.16610750331020513,0.18063009915819972
58,58,30,,train,0.17186746987951804,0.005347582511603832,0.13436484,0.0337539020937984,1.4093493000000001,1.5437142,0.1717168951228539,0.12103027752259965,0.1550996038905175,0.1717168951228539
60,60,31,,train,0.17771084337349394,0.0069597698748111725,0.13487726,0.03880996809420912,1.4073673,1.5422447,0.17566800395444526,0.12608242002236375,0.15578788340338365,0.17566800395444526
62,62,32,,train,0.1783734939759036,0.008202279917895794,0.13480254,0.042643955067133865,1.408293,1.5430955,0.18019837100111294,0.12535072015125912,0.15473845445972714,0.18019837100111294
64,64,33,,train,0.1819879518072289,0.005011577159166336,0.13384096,0.0420710142204038,1.4123018999999999,1.5461428999999998,0.17779999630402546,0.11285848688523605,0.14562700258291947,0.17779999630402546
66,66,34,,train,0.17987951807228916,0.004037049598991871,0.13570963,0.04302838144674178,1.4011538000000001,1.5368633999999999,0.1797375035722106,0.12451629876929067,0.16135180677663444,0.1797375035722106
68,68,35,,train,0.17536144578313256,0.005711646284908056,0.13975938,0.03661293448505503,1.3709326000000002,1.5106918,0.17393676575257006,0.1171989370770841,0.17412265930037954,0.17393676575257006
70,70,36,,train,0.18813253012048192,0.007631870917975902,0.14861591,0.0514176999206813,1.3090852,1.4577013,0.18657666686034707,0.12878060532048088,0.1626602536596312,0.18657666686034707
72,72,37,,train,0.1843373493975904,0.007974968291819096,0.15339147,0.04984912353671348,1.2703571000000002,1.4237486000000001,0.18609774648311897,0.12994529808078395,0.1673404409361908,0.18609774648311897
74,74,38,,train,0.18963855421686748,0.008952762931585312,0.15698817,0.05447164564967498,1.2608993999999998,1.4178877,0.18987733783778524,0.12852133601502785,0.1856454991871094,0.18987733783778524
76,76,39,,train,0.18421686746987956,0.017505263909697533,0.15932779,0.050845681697708985,1.2349241000000002,1.3942518,0.18732898060290296,0.12610498023881295,0.1591746884156462,0.18732898060290296
78,78,40,,train,0.1924698795180723,0.05698394030332565,0.16041465,0.05857444039272791,1.219449,1.3798635000000001,0.19358228807260844,0.13698890783083387,0.19233797316795526,0.19358228807260844
80,80,41,,train,0.3886746987951808,0.791912317276001,0.103038,0.2864954453054825,1.1587176000000001,1.2617556,0.3867359605019349,0.37203058828915897,0.3856782596242532,0.3867359605019349
82,82,42,,train,0.3452409638554217,0.9239677786827089,0.07698846,0.23609952967037046,1.2822044,1.3591928,0.34524557975693343,0.3243829193798133,0.3222238341756669,0.34524557975693343
84,84,43,,train,0.37819277108433735,0.8468293547630309,0.09655778,0.2739302851255005,1.2093458000000001,1.3059036,0.37614082105728336,0.31748859187580825,0.3420459833991445,0.37614082105728336
86,86,44,,train,0.39451807228915664,0.8948934674263,0.08834156,0.29330657085631445,1.1828355,1.2711768,0.3944508528521223,0.37432250626270974,0.3877291080281067,0.3944508528521223
88,88,45,,train,0.4172289156626506,0.8833304047584534,0.10231123,0.3189016258725363,1.1239643,1.2262756000000001,0.4130782548224912,0.3608122808496289,0.3907238177872441,0.4130782548224912
90,90,46,,train,0.4322289156626506,0.8698760867118835,0.104157515,0.33744151636643954,1.0926906,1.1968484,0.4314806202078701,0.4075966187791869,0.4161895805765649,0.4314806202078701
92,92,47,,train,0.4403614457831325,0.8550056219100952,0.11044853,0.3468247908009801,1.0553658000000001,1.1658143,0.43932452705656094,0.4185982504484657,0.43600403642753616,0.43932452705656094
94,94,48,,train,0.4767469879518073,0.8880898356437683,0.11162797,0.3896100555092411,1.0015075,1.1131355,0.4769495041052459,0.4600428735650317,0.4630990425478657,0.4769495041052459
96,96,49,,train,0.5147590361445783,0.90741229057312,0.11822677,0.4336939891673609,0.95477057,1.0729971,0.5121699546138492,0.5019375102154848,0.5004973387227485,0.5121699546138492
98,98,50,,train,0.5078915662650603,0.9128169417381288,0.11548412599999999,0.4258433811045079,0.96646243,1.0819465,0.5089382033003425,0.503350999352376,0.5011245912468337,0.5089382033003425
100,100,51,,train,0.5187349397590362,0.9144684672355652,0.11889455,0.43850905863279405,0.92010206,1.0389966999999998,0.5214515285218485,0.5124885247320481,0.5090355877918258,0.5214515285218485
102,102,52,,train,0.5346385542168675,0.9153854250907898,0.12257063,0.45710845178524,0.9100745000000001,1.032645,0.5351302553105134,0.530830248846079,0.5279870610310393,0.5351302553105134
104,104,53,,train,0.531566265060241,0.9166885018348694,0.1217131,0.4535162876143351,0.90373313,1.0254462,0.5341952117041349,0.5303136841951349,0.5277296609663065,0.5341952117041349
106,106,54,,train,0.541144578313253,0.9110221862792968,0.124715745,0.4645354044605746,0.8864341,1.0111497999999999,0.5409383128164784,0.5337127053442766,0.5312213755304176,0.5409383128164784
108,108,55,,train,0.5469879518072289,0.9126253128051758,0.12584871,0.4713063252345929,0.8833318000000001,1.0091804,0.5468610315139643,0.5320175360050027,0.5327332699713943,0.5468610315139643
110,110,56,,train,0.5564457831325301,0.9137300848960876,0.12631261,0.4825827201835826,0.8637655000000001,0.9900780999999998,0.5579021217310242,0.5494446385155539,0.5468157214944437,0.5579021217310242
112,112,57,,train,0.5706024096385542,0.9099524617195128,0.13404547,0.49898402086807797,0.8253608,0.95940626,0.5691572530729698,0.564911731735407,0.562304582349218,0.5691572530729698
114,114,58,,train,0.5681927710843373,0.9083443880081176,0.13116175,0.4962071262553026,0.83754313,0.9687049000000001,0.5692859893264165,0.5606542446724839,0.5588701704696402,0.5692859893264165
116,116,59,,train,0.5799397590361446,0.9116933345794678,0.13349503,0.5099523676028099,0.80966693,0.9431619000000001,0.5806134181626097,0.5752498524098854,0.5731282252159996,0.5806134181626097
118,118,60,,train,0.5945180722891567,0.9110780358314514,0.13645315,0.5268548950933167,0.7873539,0.9238069999999999,0.5945112329360548,0.587107137128424,0.5861876615776618,0.5945112329360548
120,120,61,,train,0.5953614457831325,0.8782027959823608,0.14928539,0.5279511940799898,0.7764647,0.92575,0.5959329710336094,0.5897854515647676,0.5885093111324153,0.5959329710336094
122,122,62,,train,0.5906626506024096,0.8182755112648009,0.16944116,0.5223723663825399,0.7763227,0.9457639000000001,0.5914269571593039,0.5855989458881047,0.584083572118704,0.5914269571593039
124,124,63,,train,0.5913253012048193,0.7989396452903748,0.178845,0.5231278891642274,0.76015687,0.9390019000000001,0.5895797815918059,0.5832915214236902,0.5799526110466863,0.5895797815918059
126,126,64,,train,0.5946385542168675,0.7330396175384521,0.19079567,0.5271845817611889,0.73560274,0.9263984000000001,0.5966490942570254,0.5885833777542481,0.5879920334667383,0.5966490942570254
128,128,65,,train,0.6065662650602409,0.6670866012573242,0.21622983,0.5409584183387989,0.6853069,0.9015367,0.605926532454944,0.6005099875108693,0.6006156740609155,0.605926532454944
130,130,66,,train,0.6024698795180723,0.6851895451545715,0.20846228,0.5361699054882151,0.7154159999999999,0.9238783000000002,0.6030420087072669,0.5980224958774747,0.5970040747396714,0.6030420087072669
132,132,67,,train,0.6098795180722891,0.6625463962554932,0.21765603,0.5449438973702652,0.6840729999999999,0.9017291,0.6125874209644977,0.6081333499937758,0.606542740227533,0.6125874209644977
134,134,68,,train,0.6256626506024097,0.6589812636375427,0.22727855,0.5631778718774313,0.6498052,0.8770836999999999,0.6254166180578727,0.6211606232175071,0.6216744927757171,0.6254166180578727
136,136,69,,train,0.6264457831325301,0.6598619222640991,0.22280575,0.5641810496257358,0.6582689,0.8810747,0.6282097486162649,0.6224346139232776,0.6216166220398472,0.6282097486162649
138,138,70,,train,0.6353614457831326,0.6517189145088196,0.23243172,0.5745605591999335,0.63489157,0.86732334,0.6335296410345103,0.6285173937851523,0.6275509762564732,0.6335296410345103
140,140,71,,train,0.635,0.6542837023735046,0.2314098,0.5741145156836568,0.623801,0.8552108,0.6342235194591781,0.628641285415825,0.6290067724860168,0.6342235194591781
