,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
76,76,39,,train,0.8094578313253012,0.8395819664001465,1.1389356000000002,0.7776691605761451,2.7376982999999995,3.8766336000000003,0.8090802897986217,0.8088865906820082,0.8096316458460878,0.8090802897986217
78,78,40,,train,0.7951204819277109,0.7353833317756653,1.1468585,0.7609457693778885,2.7602474999999997,3.9071059999999997,0.7940112923220178,0.7935805308005784,0.7940908208222632,0.7940112923220178
80,80,41,,train,0.8042168674698795,0.7360299229621887,1.1688161,0.7715606576996893,2.7491667,3.9179826,0.8046462044288247,0.8039138531777493,0.8039820533008141,0.8046462044288247
82,82,42,,train,0.8010240963855422,0.7405263185501099,1.1609014,0.7678448232725291,2.7510247000000003,3.9119262999999997,0.8019075958108343,0.8010827964759905,0.8010669861867854,0.8019075958108343
84,84,43,,train,0.8075903614457831,0.7392811775207521,1.1649402,0.7754872930662259,2.7129095000000003,3.8778492999999994,0.806646489840585,0.8062851036310195,0.8071567646845402,0.806646489840585
86,86,44,,train,0.8124698795180723,0.7439466714859009,1.1941097,0.7812050470393822,2.6584446,3.8525543,0.8120999947665651,0.8116469351028045,0.8116663648380644,0.8120999947665651
88,88,45,,train,0.8193373493975904,0.7312234044075012,1.2139578000000002,0.7892230188579422,2.5779464,3.7919042000000003,0.8192015325165763,0.8188937572997589,0.8190992303437844,0.8192015325165763
90,90,46,,train,0.822710843373494,0.7309633493423462,1.2324903999999999,0.7931535281945948,2.4932365,3.7257267999999995,0.8241141862097799,0.8238019703778886,0.8239497377407623,0.8241141862097799
92,92,47,,train,0.8198192771084337,0.7329950332641602,1.2275646,0.7897833201562444,2.554359,3.7819235,0.8197137550281237,0.8195119692212953,0.8199523545929753,0.8197137550281237
94,94,48,,train,0.8305421686746988,0.721352756023407,1.2560154,0.802298894859383,2.4343796,3.6903949999999996,0.8309355861666758,0.8304325868555738,0.8312025429794453,0.8309355861666758
96,96,49,,train,0.8263253012048193,0.7208666801452637,1.2414311000000002,0.79735694391823,2.504347,3.7457782999999996,0.8254161406327654,0.8254468283758646,0.8261408858897957,0.8254161406327654
98,98,50,,train,0.8250602409638554,0.7147083282470703,1.2434192,0.7958873673954772,2.4919305,3.7353497000000004,0.8254272583928562,0.8248898311876605,0.8253969364584831,0.8254272583928562
100,100,51,,train,0.8305421686746988,0.7127335071563721,1.2673888999999998,0.8022883996358273,2.4403327,3.7077217000000005,0.8305611711808645,0.8299758948610617,0.8306064006998907,0.8305611711808645
102,102,52,,train,0.8365662650602409,0.7099713683128357,1.2665483,0.8093214937131914,2.409523,3.6760712,0.8357795516138108,0.8354700703031376,0.8354236481433128,0.8357795516138108
104,104,53,,train,0.8347590361445784,0.7131490111351013,1.2681381999999999,0.8072012899778248,2.3935543999999997,3.6616923999999997,0.8337806249524179,0.8333515782206026,0.8339168099250432,0.8337806249524179
106,106,54,,train,0.8405421686746988,0.716938316822052,1.3000935,0.8139650098820371,2.2968297000000004,3.5969229,0.8413339951519996,0.8408257593746092,0.8413011271862858,0.8413339951519996
108,108,55,,train,0.8487951807228916,0.7188448309898376,1.3125999,0.823581500803427,2.2100147999999997,3.522615,0.8477891553886651,0.8474310760910193,0.8475350033829809,0.8477891553886651
110,110,56,,train,0.8460240963855422,0.7126519680023193,1.312184,0.8203545551151451,2.2472267,3.5594106,0.8460230486952615,0.8457179157459276,0.8459784758290666,0.8460230486952615
112,112,57,,train,0.8418674698795181,0.7196395397186279,1.2876092,0.8154825272497161,2.3428159,3.6304252,0.8421191419205744,0.8420707400189226,0.8433556543222352,0.8421191419205744
114,114,58,,train,0.8493373493975903,0.714407205581665,1.3106111,0.8242258845778822,2.2386234,3.5492343999999996,0.8486893957431878,0.8482187686037228,0.8485383051771379,0.8486893957431878
116,116,59,,train,0.8539156626506024,0.7130378484725952,1.3286645000000001,0.8295518559018898,2.1649458,3.4936104,0.8538790653005747,0.8537442150737534,0.8542785446263229,0.8538790653005747
118,118,60,,train,0.8428915662650602,0.727103054523468,1.3050021,0.8166930985828926,2.2604423,3.5654442000000004,0.8430933339645289,0.8428519158901271,0.8440786243210829,0.8430933339645289
120,120,61,,train,0.8541566265060241,0.7098559737205505,1.3296669,0.8298252737563735,2.1698098,3.4994766999999998,0.8556644552695793,0.8553759274775729,0.8557110997438148,0.8556644552695793
122,122,62,,train,0.8543975903614458,0.7134270668029785,1.3406214,0.8301053626054833,2.184225,3.5248466,0.8540666692836354,0.8538939773727153,0.8542757488359337,0.8540666692836354
124,124,63,,train,0.8618072289156626,0.7011754512786865,1.3707886999999999,0.8387656563497713,2.0271706999999997,3.3979589999999997,0.8610014158334577,0.8606094659422239,0.8606559398864766,0.8610014158334577
126,126,64,,train,0.8672289156626506,0.6744738817214966,1.392584,0.8450848810484142,2.0242376,3.4168212,0.8659097102338685,0.865655934979278,0.8662665736315981,0.8659097102338685
128,128,65,,train,0.853132530120482,0.6538771986961365,1.3582096000000001,0.8286424884233078,2.1478457000000004,3.5060553999999997,0.8537317111259061,0.8536259644791263,0.853995328384263,0.8537317111259061
130,130,66,,train,0.8587349397590361,0.6482676863670349,1.3802912,0.8351823937757366,2.0963023,3.4765937000000005,0.8594607859246653,0.8595459885303142,0.8598591025781298,0.8594607859246653
132,132,67,,train,0.8499397590361446,0.6131343841552734,1.3722793,0.8249297353939622,2.1218135,3.494093,0.8498299100302596,0.8495922206593945,0.849483007502988,0.8498299100302596
134,134,68,,train,0.8473493975903614,0.5955104827880859,1.3832626000000001,0.8219008270638799,2.1094747000000003,3.4927375,0.8472496569293477,0.8472461633884772,0.8476811812721231,0.8472496569293477
136,136,69,,train,0.8568072289156626,0.576058030128479,1.4237431,0.8329366463222543,1.9888026,3.4125454,0.8569740410835669,0.8567909267915995,0.8578622367816511,0.8569740410835669
138,138,70,,train,0.8632530120481928,0.5721704363822937,1.4439532,0.8404562032971228,1.9601349,3.404088,0.8632976427173015,0.8630713115450298,0.8632173887843172,0.8632976427173015
140,140,71,,train,0.8630120481927711,0.5744550824165344,1.4298214,0.8401575792102415,1.9751503000000001,3.4049718,0.8632361462954821,0.8633058402561191,0.8642438897805385,0.8632361462954821
142,142,72,,train,0.8663253012048193,0.5783092975616455,1.4425063999999999,0.8440352209062667,1.9258171000000002,3.3683237999999998,0.8658706737707969,0.8657859729319116,0.8662421601910071,0.8658706737707969
144,144,73,,train,0.8705421686746988,0.5800811052322388,1.4481026000000001,0.8489435339832438,1.9288957999999998,3.3769983999999997,0.8697401175087087,0.8696980486335469,0.8702320881831872,0.8697401175087087
146,146,74,,train,0.8668674698795181,0.5661749839782715,1.4434016,0.8446587365726573,1.9598681,3.4032695,0.8665562164641971,0.8664974455578343,0.8672182800796316,0.8665562164641971
148,148,75,,train,0.8622289156626506,0.5716879963874817,1.4304133999999997,0.8392497503057558,1.9621422,3.392556,0.8618205604051697,0.8618714888703729,0.862497752508914,0.8618205604051697
150,150,76,,train,0.8739759036144579,0.569060742855072,1.4691911,0.852950140382963,1.8442168,3.3134080999999997,0.8738928124331858,0.8738736734284024,0.8744066573955424,0.8738928124331858
152,152,77,,train,0.8714457831325301,0.5724592208862305,1.4695966,0.8500159174229754,1.8531202000000002,3.322717,0.8716804334204088,0.8714881480930687,0.8721822785005288,0.8716804334204088
154,154,78,,train,0.8771686746987952,0.5598780512809753,1.4997726999999998,0.8566955787304391,1.762943,3.2627158,0.877511672918586,0.8774091588634834,0.8778885495657833,0.877511672918586
156,156,79,,train,0.8712048192771085,0.5638293027877808,1.4733448999999998,0.8497312839716767,1.8466234000000001,3.3199682,0.8727956757138975,0.8725522311902479,0.8726901828733178,0.8727956757138975
158,158,80,,train,0.8834337349397591,0.5657031536102295,1.5152273,0.8639852829543957,1.6769668999999998,3.1921939999999998,0.8830380129508886,0.8831961570893452,0.8843141550744261,0.8830380129508886
160,160,81,,train,0.8813253012048192,0.5670399665832521,1.5110787,0.8615544320540464,1.7141087,3.2251873,0.8811583044288279,0.8807118851045698,0.8810679329467074,0.8811583044288279
162,162,82,,train,0.885,0.5708239078521729,1.5135038,0.8658312885377707,1.6893463,3.2028502999999997,0.8856043249565504,0.8852953862671864,0.8854829688334837,0.8856043249565504
164,164,83,,train,0.8789759036144579,0.5582305192947388,1.509548,0.8587882250109159,1.7287176,3.2382655,0.8789692920201705,0.8787765639838067,0.8791274478861322,0.8789692920201705
166,166,84,,train,0.8831927710843374,0.5687832832336426,1.5092101,0.863705072468561,1.7170998,3.22631,0.8838800537411098,0.8838400744657849,0.8843175136669734,0.8838800537411098
168,168,85,,train,0.8797590361445783,0.5114410519599915,1.5312485,0.8597201561571365,1.7065499,3.2377985000000002,0.8803162026289534,0.8800926466565163,0.8801948610333135,0.8803162026289534
170,170,86,,train,0.8845783132530121,0.4985584318637848,1.560311,0.8653347439476847,1.6696038,3.2299147,0.8840733735582077,0.8836890686451472,0.8842004567610743,0.8840733735582077
172,172,87,,train,0.8845783132530121,0.4836008548736572,1.5765669,0.8653354817490024,1.6193163000000002,3.1958830000000003,0.8851916830630432,0.8848800475759726,0.8854058018807603,0.8851916830630432
174,174,88,,train,0.8834939759036144,0.5040321946144104,1.5447698,0.8640652231525068,1.6808664,3.225636,0.8830382261893942,0.8829610246528513,0.8833481641775348,0.8830382261893942
176,176,89,,train,0.8865662650602409,0.4868736267089844,1.5728778,0.867652606438081,1.5826108,3.1554887000000003,0.8861121258651979,0.8858576598487347,0.8859234974871206,0.8861121258651979
178,178,90,,train,0.8909036144578313,0.4907830655574799,1.5886499,0.8727186192964815,1.5699923,3.158642,0.8904457854607906,0.8903533356170537,0.8905217199490132,0.8904457854607906
180,180,91,,train,0.8883132530120482,0.4799716174602509,1.5874164,0.8696986590758119,1.5713326,3.1587490000000003,0.8888854663945182,0.8885414657355531,0.888916801743885,0.8888854663945182
182,182,92,,train,0.8917469879518072,0.4832452833652496,1.5839431000000002,0.8736976672936958,1.5692861,3.1532292,0.8911284579000041,0.8909484790382278,0.8911320455924855,0.8911284579000041
184,184,93,,train,0.8824096385542168,0.4847743511199951,1.5701628,0.8627813723578674,1.6613522,3.2315150000000004,0.8819511378164624,0.8819230353268511,0.8833296579860557,0.8819511378164624
186,186,94,,train,0.8776506024096385,0.484083354473114,1.5533987,0.8572460140827429,1.6650057,3.2184043,0.8777974292402548,0.8778023542301611,0.8781945401369533,0.8777974292402548
188,188,95,,train,0.8833734939759036,0.4858999252319336,1.5585866000000002,0.8639334779946178,1.6542095,3.212796,0.8832165415056019,0.8827586808788647,0.8827629358065769,0.8832165415056019
190,190,96,,train,0.8871084337349397,0.4884877502918243,1.5685225,0.8682807423112094,1.6402617,3.208784,0.8871893182419385,0.8870562396743862,0.8870830094709684,0.8871893182419385
192,192,97,,train,0.8775903614457832,0.4896085262298584,1.5658504999999998,0.8571811738813958,1.662564,3.2284145,0.8774274312273628,0.8774141152582927,0.8779648701113102,0.8774274312273628
194,194,98,,train,0.8927108433734939,0.4729443788528442,1.6018003,0.8748252706069543,1.5165585,3.1183586,0.89296848905967,0.8927946686477147,0.892823042394852,0.89296848905967
196,196,99,,train,0.8943975903614458,0.4769651889801026,1.6214788,0.8767923835864413,1.4880788,3.1095579,0.8938482715352832,0.8934823215569782,0.893337761832383,0.8938482715352832
198,198,100,,train,0.8983132530120482,0.4817051589488983,1.6161283000000002,0.88134858917126,1.471267,3.0873953999999997,0.8975307749978275,0.897674173303688,0.8985099921129729,0.8975307749978275
