epoch,meadows,winter barley,corn,winter wheat,summer barley,clover,winter triticale
58,0.08251001428146283,0.16939343938654972,0.05127549449532439,0.11439371931231322,0.15464858149188954,0.11091753725291933,0.11774218855814707
59,0.060350336985415316,0.1760040728947487,0.05344639479414282,0.11570957465175459,0.16169458681461743,0.09356560022425053,0.13418002892201528
60,0.08289890675469973,0.16215117600888065,0.06217705622608131,0.09862107092338615,0.1260859877170507,0.11947716629607442,0.10114863513366383
61,0.07158299594454928,0.18056200389666383,0.06451975695332718,0.11008525830333422,0.15934207447946858,0.10630927038912871,0.13140534682736169
62,0.07454664050804514,0.1663372925871067,0.061008687821950874,0.1082915311185075,0.14341290262368478,0.09601913513651587,0.1125697361428821
63,0.07284732512659371,0.1814807883408188,0.04339896495181002,0.10951419927999098,0.15401594666332863,0.11427855452331358,0.11477055348358017
64,0.1204370881536355,0.15799616311313924,0.06918362177491691,0.11269316823397398,0.14064172056908317,0.2421707647277504,0.1083257990195099
65,0.11641535742200976,0.15505709984331628,0.05876953976820522,0.11415452956538859,0.14067791045549494,0.23438752382810357,0.11479007646529756
66,0.19036331705766293,0.14554420183081157,0.06357549346552645,0.10173485742316857,0.13413342589073307,0.21540667399989846,0.10915937874524909
67,0.1563465815470833,0.12195507101131314,0.10615772512976358,0.08327837733647815,0.15013730721496493,0.12690840274653153,0.07667856447109585
68,0.07663610258948746,0.1451204612435259,0.07011540869986183,0.08341688325049226,0.148201701732134,0.1083073260910362,0.07460506832400213
69,0.09684095605722622,0.16831603963682887,0.06237433145044969,0.11212612896744795,0.14277549240011625,0.13612753843832404,0.09168470951180999
70,0.0775133830710663,0.15058182202118622,0.076288945575641,0.0822535962843827,0.14234652346513357,0.11446884927088434,0.07548249403523483
71,0.08851321701191096,0.15709552598385615,0.07992946910203816,0.09338111227919305,0.14286968939178085,0.1295459105955916,0.08378298049548663
72,0.0871952188187508,0.15022978224234793,0.060615012888193806,0.10146687744402227,0.1665653701068388,0.11472187217296,0.09940213257210052
73,0.0950860874610801,0.15288297857537703,0.06834752383966342,0.09514539455169463,0.15045520588796527,0.12402625505981468,0.08236598036883999
74,0.09977000834439582,0.16647608451035,0.05250775982659065,0.09582916757396799,0.15366746367343492,0.12511635951005917,0.08366720154939987
75,0.11303090323463247,0.16120230129265242,0.05151530681827508,0.09818252924334069,0.1618899252341684,0.13762231619939047,0.09465328027506623
76,0.10753181718061354,0.14623314110696878,0.06727549178067421,0.09172374225654803,0.13792934561155115,0.13757731921384062,0.08377477622902961
77,0.09355292977678728,0.14214737902361707,0.0947043686288331,0.08711415942965715,0.16593097167142506,0.12097756869885885,0.09568832776942003
78,0.10255339101757079,0.14027692955794904,0.07931616113896993,0.09890169927906371,0.15499363496873977,0.1276123111520163,0.0951115084146616
79,0.1211696902398638,0.1440602347808089,0.059951179115044606,0.08255031160800444,0.14230949200416732,0.14250603672322912,0.09125739017436824
80,0.09558592151433543,0.1333366934929313,0.07162543421488293,0.09265887455261618,0.14873136987189448,0.11549704363011826,0.09220369099290085
81,0.08442590689900714,0.13742597977939608,0.07841149446555191,0.09832785290712237,0.15789819418762027,0.10925233485070825,0.09475807420672312
82,0.09530983830611245,0.13675107183634932,0.07311480124935701,0.10179291940898046,0.15835721641792452,0.12563302497408604,0.10504489864282622
83,0.10082370457858449,0.16883649965874395,0.08117579456719323,0.09485026564993598,0.176831938680159,0.14199887438765368,0.09025421198920329
84,0.08827653493017755,0.14501985856491634,0.10375946532439834,0.07727288009400671,0.15747829772171862,0.11786562059948998,0.0716085833955872
85,0.08996457692589929,0.13371879210478477,0.0844537549230128,0.09554103770030446,0.17340115037713003,0.12644664907149714,0.0965263527624949
86,0.09268480778842257,0.11992271688756456,0.06200638771120996,0.08533527316049551,0.1528535476698209,0.1141983640628952,0.07913833350329946
87,0.11372117916679389,0.12720841591476653,0.09635243864961636,0.09858591653841844,0.14768072683901456,0.1325639463163081,0.10088483632945286
88,0.1039882079113504,0.132240856349486,0.09787918138801896,0.07806000138428568,0.1490699001626448,0.1243596824264235,0.0808140475433662
89,0.09966275648337443,0.1230365342055974,0.07749723843233333,0.10119116526133716,0.16813057302993664,0.10811664136626259,0.1006992147501161
90,0.10551463961145109,0.13347140626577528,0.09216887270029776,0.09866409377369055,0.1677879308671032,0.12054928008164725,0.09544109466965588
91,0.10574597379801323,0.12444570766399045,0.0796971729491856,0.08188905706588875,0.15584674211210023,0.11177934552836602,0.07941106375743356
92,0.08575828327243652,0.1261103405823022,0.09477598465623056,0.0930386353021533,0.15704929041877624,0.10142524467163092,0.094331901119873
93,0.08972454542196714,0.11793701176184342,0.10291951867087241,0.08971175156812677,0.13578710933647245,0.10858127355829382,0.09176090573095266
94,0.11441450388333851,0.1206972239894896,0.10064574071032573,0.09057822733938556,0.16418024899302927,0.12722619986898365,0.09183068996360595
95,0.0947588673916616,0.12167150058114402,0.11486052070274294,0.09934075926388206,0.1637482452721864,0.10358785840403606,0.08933830810512057
96,0.10187496772130629,0.12410929989870126,0.08914639237058669,0.08938018667330562,0.15846680801295937,0.11078006590761666,0.09218385025396517
97,0.11773742522686313,0.1299849147311394,0.11783196533034966,0.08759616211569944,0.1508073933731868,0.12067846566156679,0.08634550721700546
98,0.11918458913123435,0.11321481957230553,0.0888883117447875,0.09995502359947016,0.15431741548453745,0.11304295283447033,0.09630841113139658
99,0.09717588419756355,0.1241911236230761,0.0910730349722661,0.07236007477594532,0.16127564633820612,0.10597870990330946,0.07321069650835656
