,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
90,90,46,,train,0.8239156626506025,0.8675316572189331,1.2379067,0.7945674201053243,3.375146,4.613053,0.8253761773054281,0.8250894511545311,0.8256733946906213,0.8253761773054281
92,92,47,,train,0.8269879518072291,0.8629165291786194,1.2441319,0.7981441183471476,3.3624592000000004,4.6065907,0.8267252130195922,0.8267169195130666,0.8284290483860298,0.8267252130195922
94,94,48,,train,0.8369277108433735,0.8163065910339355,1.2825506000000002,0.8097486095803884,3.1915536,4.4741044,0.8373579500275922,0.8374045155406611,0.8389129815573622,0.8373579500275922
96,96,49,,train,0.8379518072289157,0.7914126515388489,1.2887473999999999,0.8109060797210128,3.2354374,4.524185,0.8367845088554132,0.8367992438373404,0.8392028658588961,0.8367845088554132
98,98,50,,train,0.8409036144578313,0.7915971279144287,1.3028872999999999,0.8143652941561842,3.1700912,4.472978599999999,0.8410472230513484,0.8412912597755219,0.8432849781189244,0.8410472230513484
100,100,51,,train,0.8415662650602409,0.7940546870231628,1.2935988,0.8151377363808482,3.1938077999999996,4.487406299999999,0.8412817074227528,0.8412616592236437,0.8439995360081527,0.8412817074227528
102,102,52,,train,0.8440963855421687,0.7889008522033691,1.3084321,0.8181253378679115,3.1136487,4.4220809999999995,0.8436227331233928,0.8434351112580132,0.8448610430778786,0.8436227331233928
104,104,53,,train,0.8480722891566265,0.7927702069282532,1.3060646,0.8227342386265714,3.0924516,4.3985167,0.8469570867574138,0.8468557721875397,0.8480523622455723,0.8469570867574138
106,106,54,,train,0.8489759036144578,0.7822575569152832,1.3205246000000002,0.8238069025058539,3.0429006000000003,4.363425,0.8497137229141316,0.8493660334066223,0.8504995564031308,0.8497137229141316
108,108,55,,train,0.8523493975903614,0.7528676390647888,1.3453144,0.8277357748613704,2.9593813,4.3046956,0.8514630842502893,0.8511834295437538,0.8520834074796845,0.8514630842502893
110,110,56,,train,0.8472891566265061,0.6503209471702576,1.3817188,0.8218272745390579,2.9769764,4.3586955000000005,0.8472071536032661,0.8469302251666565,0.8474491337966992,0.8472071536032661
112,112,57,,train,0.8415662650602409,0.6139785647392273,1.3854057,0.8151366005784602,3.0621958,4.4476013,0.8418792546462347,0.8416248126320772,0.8425071595110512,0.8418792546462347
114,114,58,,train,0.8527710843373494,0.6027374863624573,1.4066243999999999,0.828233191554645,2.8671527,4.273777,0.8521729854113748,0.8518025772330391,0.8523894397893906,0.8521729854113748
116,116,59,,train,0.8516867469879518,0.6044548153877258,1.4132040000000001,0.826956430176173,2.877091,4.290294599999999,0.8517801225713859,0.8514527241756535,0.8519071505084813,0.8517801225713859
118,118,60,,train,0.8590361445783132,0.6112687587738037,1.425392,0.8355381588877939,2.807993,4.2333856,0.8594230521238729,0.8591600879258462,0.859793691847858,0.8594230521238729
120,120,61,,train,0.8525301204819277,0.5926415324211121,1.4185290000000002,0.8279186835321951,2.8434033,4.2619324,0.8540166337799101,0.8536125859846069,0.8541864096005235,0.8540166337799101
122,122,62,,train,0.8605421686746988,0.5928215980529785,1.4365783,0.8372717915679171,2.7803267999999997,4.216905000000001,0.8602111429295165,0.8600584403169009,0.8604660670737457,0.8602111429295165
124,124,63,,train,0.8645783132530122,0.6048269867897034,1.4357077,0.8419998846144593,2.7222931,4.1580014,0.8635198927660498,0.8628815775421746,0.8634794064429709,0.8635198927660498
126,126,64,,train,0.8671686746987952,0.5989297032356262,1.4409887,0.8450162269107078,2.7250917,4.1660805,0.8657824022451881,0.8655273985472915,0.8656696528219424,0.8657824022451881
128,128,65,,train,0.8497590361445783,0.6010801196098328,1.4165044,0.8247132347871345,2.8343053,4.2508099999999995,0.850614864740942,0.8502931548146994,0.8503671096432666,0.850614864740942
130,130,66,,train,0.8571084337349397,0.5837523937225342,1.4456353000000002,0.8332859395011275,2.737088,4.182723,0.8579253202592562,0.8575951603074781,0.8574163550044045,0.8579253202592562
132,132,67,,train,0.8656024096385542,0.6002563238143921,1.4405496000000002,0.8432044544421166,2.7097363,4.1502857,0.8655109548745915,0.8652264947552072,0.8656117404542097,0.8655109548745915
134,134,68,,train,0.8633132530120482,0.5851444005966187,1.4537799,0.8405254119771481,2.6586752000000002,4.1124554,0.8631415701856883,0.8629294314480127,0.8635651917798833,0.8631415701856883
136,136,69,,train,0.862710843373494,0.5870477557182312,1.4499421000000001,0.8398274661436246,2.6831598,4.133102,0.8628577062390382,0.8624510859493546,0.862798942076734,0.8628577062390382
138,138,70,,train,0.8715060240963856,0.5998343825340271,1.4541734,0.8500827386386944,2.6443822,4.0985556,0.8715644711122222,0.8713724548968206,0.8715483679634076,0.8715644711122222
140,140,71,,train,0.86,0.5875155329704285,1.4300048,0.8366520516411109,2.7843173,4.214322,0.8604627401247821,0.8603671516214506,0.8605628503874233,0.8604627401247821
142,142,72,,train,0.8737349397590362,0.5836957693099976,1.4752722,0.8526810201082303,2.566604,4.0418763,0.8733347109230741,0.8731461917954617,0.8732913340858147,0.8733347109230741
144,144,73,,train,0.8728915662650603,0.5821002125740051,1.4685069,0.8516819405981303,2.6190759999999997,4.0875826,0.8720689596967827,0.8720246941818329,0.8723815657575109,0.8720689596967827
146,146,74,,train,0.8765662650602409,0.5855095982551575,1.4670807,0.8559752084983425,2.5976555,4.064736,0.8762003868425942,0.876061356706485,0.8767741332365401,0.8762003868425942
148,148,75,,train,0.8774096385542168,0.596786618232727,1.4678871999999998,0.8569662750602762,2.5525057,4.0203923999999995,0.8771367078856149,0.8768561267357684,0.8769855360426276,0.8771367078856149
150,150,76,,train,0.8740361445783132,0.5848155021667479,1.4765165,0.8530217388777521,2.6008584,4.0773745,0.8740202755745509,0.8738721047265642,0.8743338279122149,0.8740202755745509
152,152,77,,train,0.8772289156626506,0.5794495940208435,1.4836731,0.8567625680623687,2.5098542999999998,3.9935272000000004,0.8774110323651303,0.8771141173563071,0.8776238027328205,0.8774110323651303
154,154,78,,train,0.8816867469879518,0.5838861465454102,1.487426,0.8619678476924786,2.5016654,3.9890913999999995,0.8820272387810617,0.8817612656865822,0.8818270882943656,0.8820272387810617
156,156,79,,train,0.8722289156626506,0.5860213041305542,1.4690633,0.85092627746674,2.5995072999999995,4.0685709999999995,0.8737729056610158,0.8734391350106808,0.8735523917863902,0.8737729056610158
158,158,80,,train,0.8818072289156627,0.5824671387672424,1.5011676999999999,0.8620884788713894,2.4191358,3.9203038,0.8814528931408075,0.8815119062134734,0.8822571193373406,0.8814528931408075
160,160,81,,train,0.8834939759036144,0.5816953778266907,1.4977081,0.86407711564801,2.4437273,3.9414352999999998,0.8831548696148903,0.8828370008107184,0.8828512549557178,0.8831548696148903
162,162,82,,train,0.8826506024096386,0.5813394784927368,1.4962993999999998,0.8630860338863167,2.4280882000000004,3.9243872000000004,0.8831435508668216,0.882791384793659,0.8829469458262386,0.8831435508668216
164,164,83,,train,0.8893373493975903,0.5927338600158691,1.4993851,0.8708697886615906,2.414719,3.9141042,0.8891825816070474,0.8894365677828857,0.8905464722722339,0.8891825816070474
166,166,84,,train,0.8856626506024097,0.5857009291648865,1.4978221999999999,0.8665835434280755,2.4294700000000002,3.9272922999999995,0.8863263046183718,0.8862057626941889,0.8866231213600729,0.8863263046183718
168,168,85,,train,0.8832530120481927,0.5765865445137024,1.4963465,0.8637996896767707,2.4404507,3.9367970999999997,0.8839015292432382,0.8835205941802453,0.8841503621769048,0.8839015292432382
170,170,86,,train,0.8874096385542168,0.5881235599517822,1.5057448999999998,0.8686366759038697,2.4293728,3.9351177,0.8868273588984469,0.8866521743879462,0.8871493342457456,0.8868273588984469
172,172,87,,train,0.8876506024096386,0.5778648853302002,1.5060194,0.8689189739440143,2.3951688,3.9011881,0.8883426512103586,0.8882300522643521,0.8884017582700399,0.8883426512103586
174,174,88,,train,0.8886144578313253,0.5838297605514526,1.5030991000000002,0.8700414453274263,2.4022105,3.9053097,0.8882112131174805,0.8881855216144594,0.888445801718641,0.8882112131174805
176,176,89,,train,0.8952409638554217,0.5818077921867371,1.5184518,0.8777756797880485,2.2985067000000003,3.8169587,0.8948508014712526,0.8947712924543744,0.8950989706691751,0.8948508014712526
178,178,90,,train,0.8970481927710844,0.5819171071052551,1.5291417,0.8798877810608627,2.2819495,3.8110912000000003,0.896631091535807,0.8964370274040826,0.8965161227314805,0.896631091535807
180,180,91,,train,0.8921686746987951,0.5750811100006104,1.5177014,0.8741945811252818,2.3543682,3.8720693999999996,0.8927063660218291,0.8924859469187686,0.8930426850247536,0.8927063660218291
182,182,92,,train,0.8954819277108433,0.578761875629425,1.5284495,0.878054256909064,2.2909205000000004,3.8193696000000004,0.8948634050525535,0.8947169447138626,0.8949237018905282,0.8948634050525535
184,184,93,,train,0.8880722891566265,0.576209306716919,1.5158905,0.8694009778692184,2.3506717999999998,3.866562,0.8878536371297423,0.8878612518839457,0.8882052723971681,0.8878536371297423
186,186,94,,train,0.8895783132530121,0.5701529383659363,1.5157516000000002,0.8711698701587579,2.3874679,3.9032190000000004,0.8898440466585819,0.8894120697356838,0.8897006632860105,0.8898440466585819
188,188,95,,train,0.8959638554216868,0.5755922198295593,1.5223476999999999,0.8786194577951901,2.2818077000000003,3.8041553,0.8957993871434713,0.8956296840712957,0.8955577227166557,0.8957993871434713
190,190,96,,train,0.8960843373493976,0.5686191320419312,1.5341386000000001,0.8787504248710448,2.2970035,3.8311417000000003,0.8961305960388526,0.8960693737114207,0.8964951343203673,0.8961305960388526
192,192,97,,train,0.8939156626506024,0.5799349546432495,1.5172892,0.8762283219987741,2.3413177000000003,3.8586066,0.8937170018151884,0.8936265167868892,0.8939570794579813,0.8937170018151884
194,194,98,,train,0.892289156626506,0.5772218108177185,1.5176562,0.8743328515996674,2.3483741,3.8660300000000003,0.8925572704017155,0.8924318815215215,0.8926926643596776,0.8925572704017155
196,196,99,,train,0.9001807228915663,0.5687930583953857,1.5436732,0.8835444894411785,2.2378492000000003,3.7815225,0.8997080681767583,0.8995084658489101,0.8997545578980503,0.8997080681767583
198,198,100,,train,0.9048192771084336,0.579586923122406,1.5427351999999999,0.888945435672014,2.186342,3.7290773,0.9040874671899736,0.9041403008979908,0.9044875285607609,0.9040874671899736
